75	0.838156	0.560764	0.317515	0.149306	0.051698	0.016782	0.010127	0.020351	0.006173	0.002894	-0.002604
150	0.827353	0.526620	0.274016	0.121431	0.047454	0.001929	-0.005401	-0.002990	0.000193	-0.002315	0.000241
225	0.828318	0.532697	0.282022	0.126543	0.045042	0.015529	0.006366	0.001543	-0.007330	-0.002508	0.003617
300	0.840085	0.554880	0.309992	0.142361	0.063947	0.029128	0.018615	0.013792	0.011863	0.001736	-0.001640
375	0.839796	0.554398	0.307677	0.144194	0.059896	0.018711	0.015143	0.000675	-0.015914	-0.013310	0.003279
450	0.828704	0.536362	0.289448	0.135320	0.046875	0.022184	0.009356	0.005112	0.005498	-0.001736	0.004919
525	0.830922	0.528646	0.278356	0.121335	0.045042	0.024498	0.009645	-0.008873	0.003279	0.008005	0.003279
600	0.830054	0.541570	0.310185	0.160301	0.068094	0.030671	0.011381	0.002797	0.007041	-0.001350	-0.003520
675	0.818769	0.502797	0.250579	0.119117	0.045718	0.012635	0.007620	-0.007137	-0.004340	-0.002797	-0.002459
750	0.840278	0.560089	0.318191	0.169271	0.093461	0.038387	0.015625	0.004726	-0.002025	0.005498	-0.001881
825	0.833044	0.538580	0.294367	0.145737	0.066551	0.024113	0.014757	0.000193	-0.006462	-0.007041	0.010079
900	0.818866	0.496914	0.235436	0.087384	0.020351	0.014564	0.002604	0.001833	0.001254	-0.001157	-0.000579
975	0.831887	0.539834	0.308546	0.163291	0.076871	0.031539	0.021412	0.014564	0.005208	0.006559	0.002990
1050	0.822434	0.513985	0.262153	0.117188	0.042535	0.019772	-0.002411	-0.007909	0.007330	0.010031	0.001929
1125	0.829282	0.531250	0.290509	0.137635	0.059703	0.024691	0.010320	-0.004823	-0.007234	0.006462	0.000338
1200	0.842110	0.574749	0.347704	0.195698	0.099923	0.043210	0.017072	0.009645	0.004051	0.010899	-0.004437
1275	0.830536	0.532311	0.291667	0.133777	0.052469	0.019869	0.005015	-0.003376	-0.001543	0.004726	-0.008150
1350	0.835841	0.543403	0.302469	0.141397	0.055845	0.016011	-0.002025	-0.000193	0.001833	0.007716	-0.003569
1425	0.817998	0.501543	0.249228	0.100502	0.034336	0.023727	0.005883	0.000868	-0.004823	0.004919	0.002701
1500	0.828029	0.518133	0.258005	0.102334	0.030382	0.011671	0.003183	-0.004630	0.001157	0.007716	0.004147
1575	0.842593	0.566358	0.325135	0.163773	0.076100	0.032986	0.007330	0.013600	-0.000482	-0.005883	-0.001157
1650	0.825039	0.528646	0.295332	0.154900	0.075135	0.035783	0.014371	-0.000289	0.010610	0.002701	0.001591
1725	0.829668	0.534915	0.291088	0.130691	0.057195	0.018615	-0.001543	-0.005691	-0.007427	0.000386	0.006076
1800	0.819444	0.510706	0.262539	0.120370	0.045910	0.005594	0.000965	-0.001254	0.001350	-0.003086	0.006221
1875	0.827932	0.530093	0.290606	0.145930	0.085938	0.044367	0.013696	0.013214	0.007041	0.001157	-0.009790
1950	0.835262	0.547743	0.291860	0.134163	0.042245	0.004919	-0.002894	-0.001640	0.000386	0.009742	0.003762
2025	0.830536	0.539738	0.302855	0.146991	0.062018	0.013214	-0.012153	-0.015143	-0.000675	-0.007620	-0.001302
2100	0.831887	0.538966	0.303241	0.145448	0.065779	0.025656	-0.002218	-0.002797	-0.000289	-0.001640	0.002556
2175	0.825907	0.530382	0.284915	0.135899	0.046971	0.021701	0.005401	0.000482	0.002122	0.005691	0.004340
2250	0.829668	0.530864	0.285783	0.139564	0.059221	0.017361	0.000096	0.008005	-0.002122	0.007234	-0.010610
2325	0.819252	0.509645	0.266204	0.117380	0.043403	0.008488	0.000579	0.002218	0.002025	-0.002218	0.000675
2400	0.842689	0.571952	0.333140	0.182388	0.100502	0.050251	0.017168	0.003954	-0.006076	-0.001061	0.011574
2475	0.834298	0.531732	0.274016	0.122782	0.050058	0.017940	0.000772	-0.013600	-0.004823	0.000579	-0.002267
2550	0.828607	0.531346	0.283275	0.125772	0.036458	0.005401	0.010899	0.003279	0.005787	0.001157	0.000338
2625	0.824942	0.522280	0.274306	0.123071	0.035012	0.007137	0.003665	0.008488	0.004340	-0.007041	-0.006655
2700	0.830440	0.530671	0.280093	0.119309	0.045910	0.009742	0.000289	-0.006269	0.002218	0.002122	0.002025
2775	0.834491	0.543403	0.304398	0.156250	0.072049	0.026042	0.011381	0.016590	0.004340	-0.007716	-0.006848
2850	0.834780	0.552180	0.306906	0.153067	0.059896	0.025849	0.009356	-0.002990	-0.007041	-0.003569	-0.001881
2925	0.827064	0.526427	0.285687	0.130112	0.052758	0.013792	0.003279	0.001254	0.005208	0.014082	-0.003183
3000	0.830150	0.529900	0.277778	0.118731	0.038966	0.012346	0.000965	0.005787	-0.000965	-0.000579	-0.002652
3075	0.841821	0.555941	0.300733	0.148245	0.060860	0.009549	-0.001447	-0.004533	-0.001543	-0.002797	0.002797
3150	0.829861	0.532986	0.283179	0.133873	0.054591	0.010610	-0.004340	-0.008970	-0.007041	-0.002797	0.002170
3225	0.814622	0.491898	0.236497	0.099633	0.033372	0.008777	-0.003858	-0.008488	0.000096	0.008102	-0.001254
3300	0.828029	0.537423	0.284529	0.116319	0.030189	0.002122	0.002025	0.006944	0.007523	-0.001061	-0.003086
3375	0.843750	0.569637	0.329379	0.166377	0.062307	0.023245	0.020158	0.018808	0.004630	0.000289	0.001302
3450	0.829282	0.532600	0.285976	0.128762	0.060860	0.017361	0.006366	0.004823	0.004147	-0.001350	0.007089
3525	0.829861	0.534144	0.293017	0.137924	0.058642	0.027585	0.008777	0.000289	0.008005	-0.012731	-0.003858
3600	0.834877	0.547357	0.299769	0.134549	0.048418	0.018904	0.002990	-0.001350	-0.001640	0.001254	0.004292
3675	0.826100	0.513600	0.260706	0.114583	0.046971	0.014275	-0.001543	-0.004919	-0.002315	0.000868	-0.003279
3750	0.843750	0.568769	0.327643	0.169367	0.081983	0.029225	0.015721	-0.001157	-0.007234	0.003472	-0.001736
3825	0.827643	0.530189	0.281829	0.132427	0.045910	0.012731	0.003279	-0.003086	-0.002701	0.010320	0.000820
3900	0.844618	0.570409	0.323881	0.167052	0.072820	0.014950	0.003279	0.005980	-0.000289	-0.006752	0.005691
3975	0.836034	0.546971	0.298322	0.141590	0.050154	0.012731	-0.005015	-0.007813	0.000772	-0.002701	-0.000916
4050	0.830729	0.534722	0.291281	0.136285	0.055363	0.024981	0.004147	0.002122	0.004340	0.001157	0.003810
4125	0.828704	0.526524	0.279032	0.123939	0.046586	0.023052	0.014564	0.011381	0.001350	-0.002797	0.006703
4200	0.820216	0.514757	0.260224	0.108507	0.029900	0.005401	0.003472	-0.001640	-0.003569	-0.000386	-0.005064
4275	0.831501	0.531250	0.283758	0.126929	0.038194	0.004147	-0.007716	-0.003954	-0.001929	-0.013889	-0.002652
4350	0.839120	0.550733	0.297261	0.136092	0.056231	0.013889	-0.004630	-0.006559	-0.003569	-0.000482	0.006125
4425	0.820698	0.502797	0.251929	0.106385	0.037326	0.017940	0.007523	-0.006076	-0.005401	-0.009645	0.000000
4500	0.839988	0.555652	0.319830	0.166184	0.076775	0.033468	0.016107	0.002894	-0.002701	0.006366	0.002701
4575	0.817323	0.505015	0.247299	0.094329	0.032504	0.014178	0.004437	0.001640	-0.007909	-0.006366	0.000338
4650	0.834877	0.542728	0.302662	0.158275	0.075907	0.041088	0.017843	0.003954	0.004340	0.007234	0.005642
4725	0.826582	0.522955	0.272666	0.131944	0.052758	0.016011	-0.006655	0.000965	0.003472	-0.000772	0.001543
4800	0.839217	0.560185	0.321181	0.155478	0.059703	0.017265	0.002990	-0.004533	0.002218	0.001543	0.000386
4875	0.827450	0.517843	0.280189	0.142650	0.065008	0.031539	0.022184	0.006173	-0.007330	0.005498	0.005932
4950	0.814718	0.500193	0.247106	0.103877	0.035880	0.011767	0.007041	-0.000965	0.002315	0.004726	0.002990
5025	0.818383	0.504147	0.243056	0.093846	0.026331	0.007716	0.001157	0.001447	0.014757	-0.000289	-0.004003
5100	0.831308	0.532504	0.283179	0.135610	0.052566	0.006173	-0.005112	-0.006269	-0.003858	-0.003183	-0.007137
5175	0.829765	0.534433	0.298418	0.151331	0.054398	0.016975	0.009452	0.000289	-0.004437	-0.001254	0.009115
5250	0.831887	0.536362	0.290799	0.147280	0.058642	0.014371	-0.001350	-0.006173	-0.004533	-0.004823	0.003858
5325	0.825617	0.521026	0.271026	0.113812	0.040316	0.018036	0.014178	0.003762	-0.003472	-0.015336	-0.001543
5400	0.840856	0.560957	0.322724	0.168789	0.068769	0.032407	0.009356	0.006269	0.009742	-0.005787	-0.006510
5475	0.827739	0.524498	0.269869	0.119213	0.048515	0.028549	0.013503	-0.000386	0.000772	0.004244	-0.000627
5550	0.830922	0.526427	0.286555	0.134452	0.062404	0.018326	0.002797	0.006269	-0.005401	-0.006944	0.002170
5625	0.830922	0.536458	0.288002	0.122782	0.040123	0.015432	0.000482	-0.010224	-0.001833	-0.008777	-0.001206
5700	0.834105	0.545910	0.303241	0.145737	0.054977	0.025270	0.008777	0.008005	0.005112	-0.006366	0.007523
5775	0.825617	0.525945	0.280864	0.126736	0.059799	0.024402	0.005787	-0.003086	0.001447	-0.008005	-0.001688
5850	0.828897	0.533758	0.283372	0.123071	0.050058	0.018615	-0.002894	-0.009259	-0.004340	-0.001254	-0.007475
5925	0.821759	0.513214	0.262635	0.121721	0.044850	0.009549	-0.010802	-0.010706	-0.006752	0.003665	-0.001302
6000	0.827064	0.522569	0.261574	0.111883	0.046393	0.020448	0.006559	0.005498	-0.003762	-0.004244	-0.001833
6075	0.832079	0.537616	0.286458	0.136960	0.050058	0.000579	-0.014468	-0.017747	-0.001929	-0.003665	0.000579
6150	0.835455	0.537905	0.298804	0.145158	0.063079	0.029128	0.005401	0.005015	0.006752	0.005594	-0.000530
6225	0.832272	0.533179	0.293981	0.136767	0.053048	0.017747	-0.004437	0.000772	-0.001157	-0.001254	-0.002845
6300	0.834587	0.547357	0.310282	0.162230	0.069541	0.017361	0.002411	-0.005883	-0.006848	-0.003183	-0.000145
6375	0.835069	0.547936	0.302373	0.148245	0.070795	0.034529	0.019290	0.000193	-0.001157	-0.005498	-0.007861
6450	0.830150	0.541763	0.292824	0.140721	0.062596	0.032504	0.013214	0.006173	-0.014275	0.005015	0.001206
6525	0.828414	0.526138	0.278646	0.118538	0.041956	0.016011	0.003762	-0.002604	-0.000965	0.003569	-0.000675
6600	0.827450	0.527778	0.289352	0.145351	0.060764	0.019097	0.011188	0.001254	0.004919	0.002701	-0.005835
6675	0.832465	0.539448	0.299190	0.152006	0.069155	0.020737	0.001254	0.014275	0.004533	0.001640	-0.000096
6750	0.834973	0.547550	0.303627	0.133584	0.046779	0.017361	0.002218	0.005883	0.002218	-0.003954	-0.004099
6825	0.824846	0.534047	0.293499	0.143326	0.061246	0.025077	0.004147	-0.006462	0.004437	-0.002797	0.004389
6900	0.831308	0.539738	0.294271	0.146701	0.075617	0.029321	0.024691	0.002025	-0.003086	-0.000675	0.005739
6975	0.846933	0.578221	0.354070	0.202739	0.105517	0.045814	0.015432	0.013407	0.001157	0.003279	0.001109
7050	0.824846	0.527681	0.279321	0.118345	0.045042	0.011188	-0.004244	-0.001447	-0.002604	-0.000965	-0.001302
7125	0.833140	0.541377	0.304977	0.153742	0.055556	0.014468	0.000193	0.010031	-0.003472	-0.002990	0.000289
7200	0.820988	0.524209	0.294946	0.139275	0.044850	0.017650	0.014853	0.008391	0.011092	0.004919	0.009742
