75	0.829958	0.537230	0.286458	0.131173	0.048322	0.019965	0.000096	0.002990	-0.008970	-0.003569	-0.006800
150	0.832176	0.541474	0.303048	0.151331	0.060860	0.020255	-0.009066	-0.002315	-0.002990	-0.004340	0.005401
225	0.831404	0.533083	0.279225	0.118924	0.035687	0.014468	0.001833	-0.001929	-0.002025	0.006366	-0.000048
300	0.836034	0.549769	0.304495	0.140239	0.055266	0.024981	0.014564	-0.001736	0.004147	0.004147	-0.001640
375	0.840664	0.561246	0.327932	0.171971	0.075810	0.015143	-0.003954	-0.000579	0.002122	0.002218	-0.009307
450	0.842014	0.569541	0.339217	0.190683	0.092593	0.048708	0.029900	0.011863	0.000096	0.005594	0.000868
525	0.816840	0.507716	0.266107	0.113715	0.035397	0.008970	0.005498	-0.005208	0.001350	0.000868	0.008873
600	0.819348	0.498264	0.246817	0.092882	0.017843	-0.001447	-0.000579	-0.000675	0.005401	0.000675	-0.001157
675	0.835841	0.549190	0.308256	0.151331	0.059606	0.022280	0.000772	0.009452	0.000675	-0.002604	0.006318
750	0.826485	0.525077	0.283372	0.138503	0.054784	0.022955	0.003665	0.001929	0.005208	0.004244	0.003810
825	0.841435	0.558449	0.317130	0.155864	0.070409	0.028935	0.002990	0.011478	-0.005594	-0.002218	-0.004919
900	0.832658	0.541184	0.296875	0.139853	0.061825	0.021991	0.010127	0.007234	0.002701	0.004051	0.002990
975	0.833140	0.546007	0.305941	0.139275	0.050637	0.004726	-0.011092	-0.005594	0.009163	-0.002025	-0.002459
1050	0.836806	0.550733	0.303916	0.150174	0.061632	0.025752	0.002508	0.005787	-0.003086	-0.002122	0.004823
1125	0.831694	0.542149	0.298515	0.142940	0.058738	0.028742	0.005015	0.002797	0.005401	-0.002218	-0.003520
1200	0.823978	0.511381	0.250965	0.103588	0.037133	0.009934	0.004726	0.007523	0.004823	0.000096	0.005401
1275	0.825328	0.525367	0.278742	0.129340	0.053916	0.014082	0.003472	0.005015	-0.004437	-0.014371	0.004196
1350	0.836034	0.547454	0.299672	0.132427	0.047550	0.013310	-0.008681	-0.005691	-0.001929	-0.002411	-0.000530
1425	0.831790	0.551987	0.313657	0.156925	0.064140	0.024595	0.018422	0.001157	0.000772	0.008873	-0.005015
1500	0.830440	0.542245	0.304977	0.160204	0.066551	0.023052	0.006559	0.003954	0.001061	0.001061	0.001736
1575	0.828607	0.522859	0.268229	0.098283	0.024788	-0.000675	-0.015336	-0.005208	0.010031	0.001640	-0.000627
1650	0.815104	0.500675	0.242284	0.102720	0.031636	0.008198	-0.001254	0.008198	0.003665	-0.000965	0.007668
1725	0.818576	0.514950	0.266300	0.111111	0.036844	0.006173	0.005112	0.004919	-0.005594	0.007041	-0.001013
1800	0.826582	0.530575	0.289448	0.136767	0.057677	0.013310	0.002218	0.001929	-0.000289	-0.007234	-0.004533
1875	0.825521	0.523148	0.277585	0.124711	0.053819	0.019387	0.005208	0.009452	0.001157	-0.000386	-0.002845
1950	0.831790	0.544078	0.297936	0.149306	0.055556	0.022377	0.010995	0.005883	-0.004051	-0.004823	0.004003
2025	0.830536	0.529900	0.274884	0.111111	0.034240	0.007234	0.003279	-0.006462	-0.004051	0.006848	0.002363
2100	0.830922	0.538580	0.283758	0.119695	0.037519	0.004244	-0.006076	0.006752	-0.000096	-0.000482	0.001543
2175	0.823495	0.509549	0.263985	0.110725	0.042535	0.008488	-0.010417	-0.006462	0.010320	-0.000675	-0.004292
2250	0.824267	0.516879	0.271219	0.129051	0.047357	0.005208	-0.006944	0.000579	-0.005208	0.005594	-0.003472
2325	0.839120	0.556809	0.315586	0.151331	0.069637	0.030768	0.018615	0.011092	0.002797	0.002411	-0.010320
2400	0.825039	0.517072	0.252315	0.095293	0.026620	-0.004533	0.000289	0.000386	-0.004533	-0.008681	0.007041
2475	0.828221	0.532311	0.290509	0.138407	0.054398	0.021701	0.008873	0.001061	0.008681	-0.000579	0.000723
2550	0.823978	0.509452	0.253183	0.107060	0.034240	0.006752	-0.002990	-0.001640	0.006076	0.003183	0.000145
2625	0.830922	0.536844	0.295235	0.136092	0.052951	0.026138	0.021219	0.006076	0.008873	0.000675	0.002701
2700	0.828511	0.541184	0.299865	0.143229	0.067323	0.020737	0.009742	0.001929	-0.001350	-0.004726	-0.002652
2775	0.831115	0.533083	0.289545	0.135899	0.052373	0.021123	0.005691	0.005883	-0.008873	0.004726	0.004099
2850	0.838252	0.557677	0.312114	0.155864	0.059028	0.026235	0.019194	0.010224	-0.000193	-0.004244	-0.003328
2925	0.838059	0.547357	0.300733	0.135417	0.059703	0.024884	0.014564	0.000772	-0.009645	0.002218	-0.002074
3000	0.820505	0.512924	0.276331	0.131848	0.054012	0.029514	0.023630	0.010995	0.002990	0.000868	0.001833
3075	0.826871	0.524016	0.274306	0.123457	0.046393	0.005498	-0.003954	0.000000	-0.003279	-0.005980	0.002508
3150	0.824171	0.510610	0.259452	0.119020	0.052855	0.021026	-0.000096	-0.000579	0.000772	-0.001061	0.003183
3225	0.830247	0.532697	0.276331	0.123746	0.040123	0.013214	-0.002411	0.001157	0.005787	0.006462	-0.004340
3300	0.837674	0.561825	0.326678	0.178627	0.089024	0.032986	0.021508	0.010706	0.000965	-0.001254	-0.005642
3375	0.818962	0.507137	0.261478	0.107157	0.034626	0.016397	0.003954	-0.005112	0.004630	-0.000289	0.006655
3450	0.823785	0.518711	0.267458	0.119213	0.040895	0.005498	0.006462	0.005401	-0.005208	-0.008102	0.003520
