0	1.000000	1.000000	1.000000
1	0.844007	0.351207	0.832886
2	0.732777	0.179036	0.738338
3	0.640811	0.110002	0.659611
4	0.565441	0.069899	0.583351
5	0.502008	0.055150	0.518690
6	0.451296	0.033021	0.465116
7	0.406133	0.043656	0.419420
8	0.367258	0.015958	0.379052
9	0.331879	-0.002802	0.344421
10	0.299167	0.008528	0.310763
11	0.266840	-0.005682	0.278456
12	0.239553	-0.001607	0.258762
13	0.216613	-0.003213	0.237443
14	0.198440	0.007234	0.215746
15	0.179010	-0.004229	0.192121
16	0.161495	0.002079	0.175834
17	0.143829	-0.014492	0.159018
18	0.131576	-0.005488	0.145876
19	0.123778	-0.008573	0.134133
20	0.113811	-0.015798	0.123054
21	0.104960	0.000319	0.109644
22	0.099532	-0.003814	0.097387
23	0.097625	0.010541	0.086798
24	0.093098	-0.012091	0.080373
25	0.092202	-0.006682	0.076770
26	0.084159	0.009648	0.069840
27	0.075323	0.014432	0.056922
28	0.069214	0.000374	0.047989
29	0.063950	-0.003201	0.044882
30	0.054728	-0.003232	0.042980
31	0.045550	0.006069	0.047284
32	0.033445	0.016150	0.050984
33	0.025029	0.014469	0.054225
34	0.021291	0.020921	0.056195
35	0.017239	0.007639	0.059077
36	0.017233	-0.000150	0.059101
37	0.021190	-0.002725	0.059364
38	0.024086	-0.001577	0.059708
39	0.027959	0.008925	0.059322
40	0.028492	-0.003236	0.055642
41	0.031276	-0.009906	0.053792
42	0.027690	-0.018920	0.043197
43	0.023883	-0.019925	0.037014
44	0.019942	-0.022987	0.033274
45	0.019337	-0.020844	0.031831
46	0.017296	-0.003727	0.033841
47	0.014103	0.015061	0.035993
48	0.011119	0.007960	0.032917
49	0.010288	0.012270	0.033240
50	0.005705	0.011850	0.029755
51	0.002365	0.007875	0.030550
52	0.000710	-0.001056	0.030840
53	-0.003320	-0.015774	0.029780
54	-0.006358	-0.017918	0.032908
55	-0.012599	0.009554	0.028764
56	-0.015430	0.002063	0.031628
57	-0.013533	-0.002663	0.030967
58	-0.015087	-0.014909	0.032179
59	-0.016439	-0.030645	0.027079
60	-0.020160	-0.015565	0.023014
61	-0.021398	-0.006025	0.018949
62	-0.019668	0.007921	0.010867
63	-0.020156	0.013819	0.010832
64	-0.022887	0.015602	0.004193
65	-0.027987	0.003829	0.003069
66	-0.032569	-0.007333	0.007146
67	-0.033717	-0.009212	0.006130
68	-0.031240	-0.010734	0.006874
69	-0.027287	-0.003555	0.006122
70	-0.031496	-0.006060	0.001721
71	-0.039407	-0.009442	0.001348
72	-0.044764	0.007811	-0.001743
73	-0.048702	0.009413	-0.002521
74	-0.052402	0.014437	-0.006891
75	-0.045318	0.020149	-0.011142
76	-0.040430	0.022955	-0.008480
77	-0.031760	0.018861	-0.012873
78	-0.027776	0.024161	-0.010155
79	-0.024927	0.029044	-0.012844
80	-0.019774	0.017646	-0.013432
81	-0.015327	0.008611	-0.014115
82	-0.011796	0.016951	-0.016116
83	-0.008580	0.017062	-0.014598
84	-0.003726	-0.006661	-0.014258
85	-0.002539	-0.009206	-0.013652
86	0.000495	0.000363	-0.014380
87	-0.000766	-0.006040	-0.017461
88	0.000152	-0.010571	-0.015725
89	-0.002753	-0.017686	-0.017068
90	-0.000411	-0.014178	-0.022766
91	0.000660	-0.020698	-0.023792
92	0.000920	-0.008648	-0.024168
93	0.001279	-0.010025	-0.024964
94	0.000278	-0.011738	-0.024479
95	-0.002567	-0.006331	-0.027022
96	-0.006646	-0.007592	-0.028578
97	-0.009839	-0.001937	-0.032586
98	-0.009413	0.001905	-0.034781
99	-0.006877	0.001476	-0.036572
100	-0.005995	-0.001125	-0.035422
101	-0.004366	-0.006013	-0.039583
102	-0.001954	0.002669	-0.044327
103	0.004274	-0.017513	-0.045158
104	0.006507	-0.002916	-0.048002
105	0.006261	-0.007829	-0.047170
106	0.004016	0.004545	-0.044927
107	0.008882	-0.005305	-0.045557
108	0.006108	0.004154	-0.044223
109	0.002199	-0.001191	-0.046778
110	0.004621	-0.008448	-0.041056
111	0.006078	0.001108	-0.039796
112	0.002519	0.006916	-0.035214
113	0.005448	0.008321	-0.033829
114	0.003392	-0.007227	-0.032029
115	0.002616	-0.007359	-0.029436
116	0.003980	-0.009201	-0.028723
117	0.006313	0.005513	-0.030291
118	0.006927	-0.000850	-0.034395
119	0.003787	0.003243	-0.034182
120	0.002326	0.017449	-0.036733
121	0.001954	0.008938	-0.037733
122	0.003531	-0.000924	-0.038446
123	0.006061	-0.019052	-0.036629
124	0.007589	-0.015711	-0.032993
125	0.009208	-0.005576	-0.025035
126	0.008894	-0.013430	-0.020804
127	0.011070	-0.011053	-0.021061
128	0.013510	0.007023	-0.015504
129	0.019378	0.000602	-0.012706
130	0.022579	-0.010006	-0.010470
131	0.021798	-0.009996	-0.012347
132	0.020034	-0.013178	-0.013439
133	0.015126	-0.017823	-0.014216
134	0.008250	-0.025773	-0.010769
135	0.003485	-0.021485	-0.006085
136	-0.000368	-0.018003	-0.002729
137	-0.003254	-0.015916	0.003133
138	-0.005676	-0.007600	0.004738
139	-0.004328	-0.009127	0.008553
140	-0.005137	0.004780	0.011340
141	-0.004709	0.008164	0.006785
142	-0.002633	0.022770	0.000517
143	-0.000813	0.015606	-0.005192
144	-0.001521	0.006574	-0.009185
145	-0.006714	0.004753	-0.014136
146	-0.010755	-0.021074	-0.019584
147	-0.012118	-0.015495	-0.015615
148	-0.015761	-0.008380	-0.016868
149	-0.015975	0.014011	-0.015535
150	-0.010430	-0.000601	-0.013906
151	-0.008297	0.009913	-0.016740
152	-0.007346	0.011029	-0.018665
153	-0.010164	0.011013	-0.018562
154	-0.014156	0.012708	-0.019057
