45	0.023444	0.035248	-0.000619	0.012238	0.017136	0.029383
46	0.022150	0.035475	0.005173	0.012041	0.014946	0.027885
47	0.021076	0.035032	0.005315	0.012805	0.013776	0.027330
48	0.019959	0.035319	0.004049	0.009694	0.012442	0.026449
49	0.019105	0.035497	0.003892	0.011418	0.011576	0.024971
50	0.018202	0.035376	0.002208	0.012243	0.011542	0.024789
51	0.016465	0.034329	0.000426	0.009948	0.012057	0.023426
52	0.014372	0.032730	-0.002026	0.012103	0.011822	0.022744
53	0.013121	0.031600	0.000017	0.010948	0.012300	0.021680
54	0.013304	0.029851	-0.001366	0.011780	0.012249	0.022370
55	0.012782	0.028840	-0.004400	0.010384	0.011862	0.022685
56	0.011545	0.027850	-0.004285	0.014061	0.012238	0.023582
57	0.011227	0.026372	-0.006291	0.012428	0.010971	0.025411
58	0.010684	0.024923	-0.008119	0.010287	0.010443	0.026363
59	0.009500	0.024075	-0.004460	0.011170	0.009093	0.028205
60	0.009248	0.024685	-0.000227	0.011051	0.008012	0.029812
61	0.008669	0.024323	-0.001181	0.007813	0.007540	0.030281
62	0.009135	0.023807	-0.002390	0.009630	0.006553	0.030950
63	0.008162	0.024439	0.000150	0.011791	0.005363	0.031648
64	0.008041	0.024694	0.002334	0.014303	0.003603	0.032707
65	0.008507	0.024752	0.001475	0.010651	0.003470	0.033072
66	0.008678	0.025270	0.000842	0.010379	0.002194	0.033514
67	0.008822	0.026064	0.001057	0.011025	0.002414	0.033643
68	0.008552	0.025983	0.004437	0.010648	0.001496	0.034131
69	0.008076	0.027514	0.004309	0.008693	0.000781	0.034247
70	0.007898	0.028976	0.003114	0.011106	0.000533	0.034871
71	0.007842	0.030187	-0.001219	0.012341	0.000687	0.035648
72	0.006645	0.031211	-0.002616	0.009608	0.000737	0.036324
73	0.006094	0.031284	-0.004814	0.010258	0.000419	0.037283
74	0.005430	0.031690	-0.004289	0.009792	0.000784	0.037179
75	0.005675	0.031046	0.001802	0.013928	0.000156	0.037601
76	0.005865	0.030424	0.001727	0.010635	-0.000780	0.038340
77	0.006380	0.029499	0.004201	0.009828	-0.001699	0.039139
78	0.006497	0.029409	0.003657	0.013438	-0.002365	0.039746
79	0.006572	0.028424	0.000528	0.013970	-0.002230	0.040067
80	0.006064	0.027240	0.002916	0.012223	-0.002305	0.040452
81	0.005693	0.026732	0.000293	0.011835	-0.002366	0.040140
82	0.004652	0.025065	0.002918	0.011532	-0.003150	0.039525
83	0.002840	0.023404	0.003113	0.010762	-0.003754	0.038865
84	0.002168	0.021152	0.001700	0.011782	-0.004487	0.038949
85	0.001429	0.018984	0.000105	0.009204	-0.004351	0.038575
86	0.000260	0.018833	0.000967	0.008904	-0.003930	0.037464
87	-0.000416	0.018891	-0.002262	0.009041	-0.002980	0.036526
88	-0.000307	0.018911	-0.000018	0.009419	-0.001957	0.035402
89	-0.000857	0.019806	-0.004723	0.010298	-0.001635	0.035005
90	-0.000293	0.020215	-0.001399	0.012807	-0.002465	0.035282
91	0.000251	0.020710	-0.002835	0.010670	-0.002145	0.034023
92	0.000482	0.021442	0.000489	0.011903	-0.001425	0.033379
93	0.000138	0.023165	-0.001062	0.010280	-0.000331	0.033081
94	0.000383	0.024310	0.001754	0.010636	-0.000036	0.032417
95	0.000670	0.024561	0.003240	0.009445	-0.000245	0.033705
96	0.001144	0.024453	0.003079	0.010557	-0.000008	0.033063
97	0.001535	0.023865	-0.000674	0.012924	-0.000601	0.032868
98	0.000557	0.023041	0.000645	0.014478	-0.000495	0.032392
99	0.000885	0.023498	0.001958	0.011837	-0.000753	0.031718
100	0.001487	0.023571	0.001147	0.010269	-0.000747	0.029911
101	0.001732	0.022875	0.005391	0.013584	-0.001258	0.030251
102	0.001623	0.022209	0.001862	0.013023	-0.001108	0.030533
103	0.001393	0.021918	-0.000231	0.012190	-0.000786	0.029705
104	0.002066	0.022059	0.000632	0.010975	-0.000864	0.029117
105	0.002616	0.022050	0.000787	0.011318	-0.002215	0.027691
106	0.003108	0.022690	0.005274	0.011286	-0.002101	0.027285
107	0.003686	0.023430	0.003906	0.013326	-0.003146	0.026670
108	0.002832	0.024100	0.003122	0.013024	-0.002640	0.025145
109	0.002218	0.024699	0.003405	0.011968	-0.002323	0.024436
110	0.002351	0.024755	0.005086	0.012927	-0.001464	0.023139
111	0.003301	0.024648	0.000632	0.010153	0.000474	0.021809
112	0.003295	0.024015	0.003436	0.010434	0.002011	0.021278
113	0.003807	0.025337	0.002681	0.012125	0.002614	0.020931
114	0.002709	0.024957	0.001030	0.011756	0.002962	0.021231
115	0.002839	0.024626	0.003539	0.008408	0.002298	0.021945
116	0.002005	0.025358	0.001964	0.009998	0.003109	0.021953
117	0.001305	0.025406	0.003674	0.009659	0.003561	0.022840
118	0.000536	0.025247	0.003241	0.011800	0.002818	0.023227
119	0.000196	0.025959	0.001631	0.013062	0.001674	0.023431
120	0.000161	0.026194	-0.000557	0.012939	0.001661	0.024816
121	-0.000287	0.025506	-0.000689	0.012866	0.001834	0.025954
122	-0.000113	0.023228	0.000799	0.012407	0.002531	0.026719
123	0.000681	0.021652	0.002526	0.011878	0.004224	0.028235
124	0.001831	0.021070	0.001933	0.013020	0.005688	0.028947
125	0.002739	0.021041	0.002207	0.009171	0.006659	0.029223
126	0.003370	0.020911	0.003967	0.009087	0.006966	0.029196
127	0.003607	0.020199	0.001832	0.008188	0.006340	0.029074
128	0.002772	0.019423	0.006421	0.005961	0.006405	0.029773
129	0.002023	0.018584	0.004018	0.009603	0.007085	0.030606
130	0.000365	0.019017	0.001880	0.009212	0.007977	0.032403
131	-0.001686	0.019533	0.001808	0.008922	0.007240	0.032457
132	-0.003606	0.020534	-0.001478	0.010217	0.006093	0.032444
133	-0.005126	0.020733	-0.003284	0.010518	0.005257	0.032442
134	-0.005613	0.020477	-0.004442	0.010325	0.004858	0.031216
135	-0.005968	0.020954	-0.000441	0.011682	0.005461	0.030093
136	-0.005416	0.020573	-0.000427	0.014920	0.005253	0.028453
137	-0.003733	0.020861	-0.000561	0.009667	0.004905	0.027710
138	-0.003243	0.021893	-0.004354	0.012129	0.002924	0.026985
139	-0.002766	0.022006	-0.003325	0.011681	0.002178	0.026387
140	-0.002600	0.022061	-0.001710	0.009206	0.001565	0.024701
141	-0.001798	0.023525	-0.003110	0.010661	0.000858	0.025204
142	-0.000964	0.024169	-0.001517	0.009927	-0.000895	0.025207
143	0.000401	0.024825	-0.001182	0.011076	-0.001619	0.024879
144	0.001253	0.026012	-0.002943	0.014257	-0.001631	0.025182
145	0.001112	0.026218	-0.002344	0.010064	-0.001120	0.025077
146	-0.000530	0.027261	-0.004119	0.012424	-0.001470	0.025718
147	-0.001978	0.027735	-0.002236	0.010677	-0.002311	0.025934
148	-0.002187	0.026845	-0.001185	0.011741	-0.003682	0.025875
149	-0.003208	0.025294	-0.003161	0.010092	-0.003637	0.025496
150	-0.002727	0.024745	-0.003512	0.011647	-0.003742	0.025472
151	-0.002750	0.024944	0.001433	0.009018	-0.004592	0.025536
152	-0.002458	0.024169	0.001943	0.008974	-0.005059	0.025729
153	-0.001553	0.023961	0.002554	0.011790	-0.005487	0.025193
154	-0.001521	0.024963	0.000560	0.016199	-0.006343	0.024155
155	-0.001905	0.024994	-0.002046	0.011993	-0.007228	0.023868
156	-0.002786	0.024239	-0.002968	0.011226	-0.007866	0.024279
157	-0.004044	0.023741	-0.001201	0.010891	-0.006290	0.024254
158	-0.004921	0.023629	-0.002601	0.012756	-0.006342	0.023398
159	-0.005373	0.023766	0.000435	0.014109	-0.005763	0.021958
160	-0.005333	0.023094	0.001023	0.009233	-0.005237	0.021199
161	-0.005752	0.022752	0.000984	0.009604	-0.004244	0.021096
162	-0.007177	0.023264	0.001829	0.011379	-0.002894	0.020107
163	-0.007017	0.023512	-0.001267	0.010010	-0.001792	0.020085
164	-0.006507	0.024258	0.000188	0.011814	-0.000387	0.019837
165	-0.006991	0.025376	-0.002151	0.011783	0.000920	0.020096
166	-0.007752	0.025682	0.001570	0.009834	0.001175	0.019833
167	-0.008205	0.026086	-0.000797	0.009940	0.001717	0.020542
168	-0.009377	0.026610	-0.002750	0.010853	0.001414	0.020549
169	-0.010444	0.027640	0.005292	0.010415	0.001812	0.020067
170	-0.010743	0.027766	0.000403	0.014865	0.002031	0.018924
171	-0.011325	0.027824	0.002897	0.009090	0.002024	0.018072
172	-0.011800	0.027266	0.004924	0.008633	0.001427	0.017616
173	-0.012133	0.027230	0.000076	0.009483	0.001815	0.017600
174	-0.011474	0.027770	-0.000150	0.012966	0.000675	0.018626
175	-0.010536	0.028391	0.002934	0.010990	-0.000258	0.019510
176	-0.010039	0.028194	0.000753	0.012974	-0.000801	0.019705
177	-0.010666	0.027609	-0.002692	0.014476	-0.001597	0.019973
178	-0.010459	0.027063	-0.000130	0.013154	-0.003180	0.020487
179	-0.009965	0.026619	0.003512	0.009611	-0.004184	0.021475
180	-0.009447	0.027962	0.001674	0.010334	-0.004357	0.022841
181	-0.007891	0.028590	0.000710	0.011253	-0.004900	0.023718
182	-0.007695	0.027941	-0.000673	0.012012	-0.005025	0.024861
183	-0.007238	0.028103	0.001419	0.012686	-0.005091	0.026728
184	-0.006785	0.027689	0.001523	0.012660	-0.005777	0.027498
185	-0.007342	0.025701	0.000928	0.013050	-0.005503	0.028962
186	-0.007137	0.024221	0.003218	0.011292	-0.005279	0.028769
187	-0.007664	0.022275	0.000249	0.013552	-0.006807	0.028520
188	-0.008090	0.021713	0.001383	0.010720	-0.007292	0.029688
189	-0.007970	0.021262	0.004565	0.011301	-0.006706	0.029416
190	-0.007998	0.020542	0.004051	0.008679	-0.007056	0.028566
191	-0.005712	0.021574	0.002517	0.010343	-0.008031	0.028764
192	-0.003667	0.022595	0.000884	0.010727	-0.008475	0.028246
193	-0.001718	0.021705	0.003077	0.011241	-0.008727	0.028611
194	-0.000922	0.020800	0.001788	0.010475	-0.008436	0.027194
195	0.000086	0.021077	-0.004456	0.012182	-0.008456	0.026739
196	0.000598	0.021549	-0.005721	0.012979	-0.009271	0.026003
197	0.002093	0.022108	-0.004138	0.014058	-0.009433	0.025784
198	0.003815	0.022923	-0.004560	0.010814	-0.009062	0.025042
199	0.005277	0.022644	-0.006145	0.012266	-0.010379	0.025414
200	0.005709	0.021819	-0.005777	0.009852	-0.011159	0.025991
201	0.006410	0.022937	-0.003577	0.010927	-0.012065	0.026359
202	0.007446	0.023350	0.003445	0.007704	-0.012412	0.026280
203	0.008115	0.023686	0.002434	0.008293	-0.013258	0.027180
204	0.007638	0.024068	0.002574	0.010178	-0.013299	0.027432
205	0.008462	0.024735	0.000610	0.014894	-0.013326	0.027671
206	0.008698	0.024653	0.000742	0.011544	-0.013176	0.027151
207	0.007979	0.024379	0.004262	0.009828	-0.013552	0.027011
208	0.007415	0.024769	0.003119	0.011649	-0.013114	0.027740
209	0.007051	0.024797	-0.001347	0.010780	-0.012761	0.027455
210	0.006126	0.024011	-0.005474	0.014272	-0.013329	0.026949
211	0.006225	0.024180	-0.004650	0.009459	-0.013923	0.026555
212	0.006662	0.024238	-0.002545	0.012168	-0.014479	0.025240
213	0.005937	0.023822	0.000732	0.011172	-0.015177	0.025334
214	0.006998	0.023814	-0.001768	0.009216	-0.014790	0.025792
215	0.007310	0.024130	-0.001201	0.009300	-0.013634	0.025959
216	0.007307	0.024469	0.000988	0.010449	-0.013225	0.024968
217	0.006644	0.025667	0.003592	0.010621	-0.013164	0.024537
218	0.005479	0.026836	0.004333	0.010225	-0.012438	0.023963
219	0.004354	0.026967	0.002324	0.010180	-0.011719	0.024899
220	0.003728	0.027388	0.003166	0.008447	-0.010939	0.025998
221	0.002785	0.028157	0.000699	0.010834	-0.011142	0.027691
222	0.002443	0.027897	0.002231	0.010705	-0.010708	0.029002
223	0.002084	0.027417	-0.000304	0.010224	-0.010768	0.030073
224	0.002264	0.027479	-0.001763	0.011117	-0.010884	0.030046
225	0.001903	0.026059	0.001132	0.009234	-0.010015	0.030201
226	0.001394	0.024771	-0.000849	0.007989	-0.009415	0.030643
227	0.001027	0.024336	-0.001691	0.007528	-0.009225	0.030892
228	0.001298	0.024033	-0.000734	0.009592	-0.008480	0.030980
229	0.001569	0.023544	-0.003507	0.010292	-0.008351	0.031093
230	0.001652	0.024834	-0.002070	0.011301	-0.007227	0.030936
231	0.001551	0.025264	-0.001729	0.009750	-0.006562	0.030251
232	0.002373	0.026304	-0.000150	0.011642	-0.005667	0.030522
233	0.002536	0.027432	-0.002679	0.013326	-0.004165	0.030870
234	0.002543	0.028621	-0.004577	0.011777	-0.003463	0.031514
235	0.002300	0.028830	-0.008151	0.010274	-0.002002	0.031348
236	0.001091	0.029256	-0.003884	0.015342	-0.000776	0.031891
237	0.000068	0.029527	-0.002712	0.014618	-0.000268	0.032287
238	-0.000978	0.029524	-0.003300	0.011474	-0.000339	0.032407
239	-0.002185	0.029242	0.000789	0.010070	0.000780	0.032115
240	-0.003054	0.028179	0.001712	0.009204	0.001603	0.031242
241	-0.002201	0.027848	0.000554	0.010168	0.002513	0.031504
242	-0.001478	0.028654	-0.002741	0.011145	0.003405	0.032166
243	-0.001947	0.029796	-0.000965	0.013151	0.003304	0.032514
244	-0.001492	0.029478	-0.002693	0.011618	0.003813	0.032290
245	-0.001610	0.029042	-0.004451	0.009573	0.004158	0.031848
246	-0.002250	0.028749	-0.004293	0.011056	0.003401	0.031403
247	-0.002593	0.029311	-0.006067	0.008972	0.003058	0.031376
248	-0.002776	0.029924	-0.004782	0.010109	0.002743	0.030330
249	-0.003672	0.030265	-0.004568	0.010261	0.001982	0.030357
250	-0.004319	0.029847	0.000264	0.010277	0.002012	0.029664
251	-0.004910	0.029338	0.003738	0.009752	0.001183	0.029401
252	-0.006110	0.028681	0.004307	0.008520	0.000290	0.027760
253	-0.008104	0.028721	0.003812	0.010132	-0.000322	0.027027
254	-0.009459	0.028954	0.003143	0.012513	-0.001523	0.025782
255	-0.010862	0.029439	-0.000803	0.010383	-0.002085	0.025032
256	-0.011747	0.030403	0.001307	0.011640	-0.002023	0.024622
257	-0.013265	0.030958	0.000951	0.009128	-0.002698	0.023944
258	-0.015121	0.031688	0.000920	0.011998	-0.002753	0.022710
259	-0.015856	0.030519	0.003001	0.007164	-0.003577	0.021365
260	-0.016592	0.029043	0.001858	0.008664	-0.003865	0.020304
261	-0.016792	0.027796	0.001029	0.010273	-0.003315	0.019973
262	-0.016550	0.028162	0.000968	0.011672	-0.004300	0.020064
263	-0.015466	0.028689	0.001047	0.014873	-0.005762	0.020903
264	-0.014863	0.028613	-0.000740	0.014697	-0.005983	0.021365
265	-0.014300	0.027777	0.001313	0.012713	-0.005781	0.021668
266	-0.013967	0.026945	-0.001308	0.013012	-0.005231	0.021955
267	-0.013169	0.027167	0.001272	0.010703	-0.005234	0.022971
268	-0.012935	0.027509	-0.000393	0.011281	-0.005170	0.022988
269	-0.013199	0.027882	-0.000326	0.009751	-0.005673	0.024225
270	-0.013093	0.028984	0.000578	0.011558	-0.005168	0.025060
271	-0.011847	0.029491	-0.000923	0.011892	-0.006437	0.025724
272	-0.010912	0.028835	0.000250	0.009500	-0.007131	0.026022
273	-0.010186	0.027361	0.001245	0.011396	-0.006922	0.026797
274	-0.010029	0.027439	0.002297	0.013060	-0.007774	0.027412
275	-0.009806	0.027051	0.004050	0.014207	-0.008243	0.027785
276	-0.009094	0.027659	0.000994	0.012994	-0.008482	0.027977
277	-0.008793	0.029261	0.001902	0.013096	-0.009264	0.028469
278	-0.008548	0.030193	0.000721	0.012968	-0.009013	0.028945
279	-0.007312	0.030202	0.003171	0.012117	-0.008500	0.029724
280	-0.006361	0.029868	0.002424	0.011296	-0.008335	0.031519
281	-0.005057	0.030067	-0.000330	0.009901	-0.006460	0.032824
282	-0.004214	0.030699	-0.003517	0.009985	-0.005988	0.032342
283	-0.002876	0.030992	-0.000775	0.010151	-0.003855	0.031686
284	-0.002072	0.030886	-0.001132	0.009379	-0.004181	0.030695
285	-0.001489	0.030688	-0.001039	0.009606	-0.003675	0.030681
286	-0.001816	0.029605	-0.003510	0.010008	-0.002968	0.030619
287	-0.001741	0.028786	-0.001361	0.010847	-0.002865	0.030440
288	-0.002013	0.027826	0.005577	0.012768	-0.002321	0.029728
289	-0.002942	0.026009	0.004888	0.010478	-0.002341	0.029990
290	-0.003490	0.023872	0.005176	0.010183	-0.002240	0.031127
291	-0.003857	0.023354	0.002227	0.008977	-0.001870	0.030618
292	-0.004237	0.022753	0.000146	0.012466	-0.001243	0.030883
293	-0.004588	0.022732	-0.001252	0.012261	-0.000779	0.030907
294	-0.005090	0.023630	0.006737	0.009521	0.000681	0.031127
295	-0.005848	0.024150	0.001783	0.010178	0.001471	0.029811
296	-0.005766	0.024175	0.005513	0.011466	0.003065	0.029171
297	-0.005383	0.024307	0.004916	0.012715	0.003707	0.028083
298	-0.004755	0.025110	0.006577	0.009159	0.003419	0.027433
299	-0.005214	0.025750	0.002709	0.012455	0.004285	0.027064
300	-0.004649	0.026865	0.001385	0.009740	0.004061	0.026246
301	-0.003546	0.026936	-0.001198	0.011108	0.004955	0.025633
302	-0.002487	0.027618	-0.000179	0.012400	0.004815	0.025064
303	-0.000290	0.026859	-0.002066	0.012377	0.005092	0.023620
304	0.001857	0.025970	-0.000733	0.015031	0.005554	0.023983
305	0.004121	0.025150	-0.003122	0.013263	0.006058	0.024958
306	0.005789	0.023732	-0.004418	0.011875	0.006014	0.025083
307	0.007194	0.022484	-0.001584	0.012331	0.005917	0.025823
308	0.008214	0.022637	-0.003057	0.011399	0.005724	0.026489
309	0.008727	0.021980	-0.002099	0.011117	0.005413	0.027656
310	0.009225	0.021407	-0.001021	0.009709	0.004268	0.028915
311	0.009742	0.022355	-0.001468	0.008115	0.003448	0.029549
312	0.009292	0.022468	0.001526	0.008192	0.002663	0.030071
313	0.008654	0.022450	0.003153	0.010622	0.001741	0.030292
314	0.008462	0.022424	-0.000734	0.008622	0.002145	0.029785
315	0.007758	0.023219	-0.002939	0.010657	0.001608	0.030331
316	0.008523	0.022947	-0.004465	0.011073	0.000893	0.030052
317	0.008036	0.023685	-0.002314	0.013417	0.001196	0.029375
318	0.008992	0.023561	0.000170	0.013607	0.000620	0.028899
319	0.009204	0.022784	-0.003287	0.013693	0.000899	0.028824
320	0.008073	0.022810	-0.004393	0.013570	0.000505	0.028660
321	0.007071	0.022781	-0.006365	0.012247	-0.000156	0.028846
322	0.005806	0.023423	-0.003317	0.009554	-0.001900	0.028432
323	0.004520	0.024291	-0.002562	0.012942	-0.002140	0.028665
324	0.003077	0.024773	-0.002547	0.009479	-0.003328	0.029597
325	0.001863	0.024067	0.002022	0.012629	-0.004098	0.029092
326	0.002051	0.023438	0.000692	0.012585	-0.003661	0.029265
327	0.003067	0.023661	0.000131	0.011778	-0.002427	0.028428
328	0.003127	0.024700	-0.000847	0.009620	-0.002015	0.027632
329	0.002807	0.025452	-0.000730	0.009637	-0.001042	0.026995
330	0.001800	0.026664	-0.002332	0.010181	0.000931	0.026040
331	0.000898	0.026681	-0.004048	0.009247	0.000896	0.024824
332	0.000696	0.026430	-0.003181	0.008418	0.000789	0.024222
333	0.000410	0.026002	-0.004145	0.009950	0.001009	0.023588
334	0.000393	0.025166	-0.006334	0.008240	0.001237	0.024358
335	-0.000252	0.024144	-0.003396	0.011467	0.001402	0.024734
336	-0.000754	0.023917	0.001458	0.011682	0.001557	0.025294
337	-0.000840	0.024383	0.003815	0.012922	0.002531	0.026002
338	-0.000772	0.025301	0.002869	0.012328	0.002311	0.027141
339	-0.001194	0.025156	0.003285	0.015072	0.002411	0.026500
340	-0.001129	0.024729	0.003659	0.013134	0.002854	0.027564
341	-0.001532	0.023738	0.002140	0.011929	0.002304	0.027128
342	-0.001410	0.022342	0.002192	0.009105	0.001547	0.026952
343	-0.000826	0.023017	0.003699	0.014473	0.002642	0.027902
344	-0.000749	0.022504	0.000119	0.015775	0.003099	0.027385
345	-0.000037	0.023144	0.000526	0.014302	0.004072	0.028365
346	0.000390	0.024623	-0.000972	0.010449	0.004829	0.028252
347	0.000321	0.025642	-0.000220	0.009327	0.005426	0.028347
348	-0.000649	0.026615	-0.000360	0.011844	0.005557	0.028966
349	-0.001378	0.027058	-0.002778	0.012675	0.005928	0.030134
350	-0.002883	0.027822	-0.000364	0.010565	0.006220	0.030476
351	-0.004153	0.028009	-0.001886	0.009609	0.007536	0.031789
352	-0.005720	0.027686	-0.004044	0.013740	0.008014	0.032439
353	-0.006881	0.027794	-0.003773	0.011735	0.007563	0.033433
354	-0.008856	0.027300	-0.005805	0.008925	0.006913	0.033223
355	-0.011051	0.027066	-0.005668	0.011496	0.008074	0.033864
356	-0.012371	0.027149	-0.004374	0.012216	0.007954	0.034096
357	-0.013193	0.027736	-0.003528	0.010503	0.006998	0.034203
358	-0.012006	0.029738	-0.001238	0.011660	0.006379	0.033627
359	-0.011172	0.030428	0.003657	0.014901	0.005951	0.032926
360	-0.010887	0.031671	0.002113	0.013432	0.005749	0.032904
361	-0.010452	0.033043	0.001072	0.011763	0.005716	0.033124
362	-0.009182	0.033379	0.005433	0.013038	0.005447	0.034076
363	-0.008139	0.033212	0.000081	0.015541	0.004063	0.033545
364	-0.006840	0.033647	0.002297	0.016127	0.003399	0.033697
365	-0.005512	0.033567	0.002892	0.015577	0.003826	0.033071
366	-0.004430	0.033682	0.002573	0.014940	0.003833	0.033361
367	-0.003629	0.034911	0.006123	0.012186	0.003829	0.033669
368	-0.002265	0.034860	0.007112	0.009403	0.003445	0.033827
369	-0.001262	0.035280	0.004122	0.013691	0.003163	0.032927
370	-0.001160	0.035227	0.000136	0.012493	0.002780	0.033152
371	-0.002465	0.034930	-0.001491	0.009606	0.001823	0.033841
372	-0.002833	0.034495	-0.002840	0.010924	0.001524	0.034347
373	-0.002501	0.034250	-0.003749	0.013780	0.001669	0.034629
374	-0.002060	0.033350	-0.000456	0.010466	0.000020	0.034460
375	-0.002350	0.031654	0.002437	0.011517	-0.000090	0.034154
376	-0.002956	0.030199	0.004190	0.012237	0.000374	0.035110
377	-0.002831	0.028983	0.004808	0.008011	0.000391	0.035706
378	-0.002359	0.027968	0.001624	0.010147	0.000070	0.035914
379	-0.002353	0.027393	0.001772	0.010665	-0.001076	0.035696
380	-0.001830	0.027716	0.003699	0.007642	-0.001271	0.034567
381	-0.001594	0.026654	0.004567	0.012612	-0.000953	0.034039
382	-0.002283	0.026258	0.001800	0.009898	-0.001037	0.033007
383	-0.002862	0.026374	0.002606	0.008467	-0.001428	0.032306
384	-0.003079	0.024928	0.003298	0.011524	-0.001816	0.031631
385	-0.003861	0.024012	0.002504	0.009418	-0.002628	0.030161
386	-0.004651	0.023602	0.003423	0.008797	-0.004092	0.030546
387	-0.005074	0.023983	-0.001765	0.012053	-0.004899	0.029193
388	-0.005014	0.023095	-0.001128	0.012367	-0.005452	0.027903
389	-0.004902	0.023244	-0.003744	0.012332	-0.006270	0.027124
390	-0.004704	0.022554	-0.003967	0.011040	-0.007148	0.027012
391	-0.004426	0.022372	-0.001088	0.012661	-0.008058	0.027748
392	-0.004582	0.022928	-0.000776	0.011847	-0.007734	0.027423
393	-0.005624	0.022947	-0.000016	0.012446	-0.008593	0.028168
394	-0.006244	0.023549	-0.000461	0.015396	-0.009389	0.029017
395	-0.006821	0.024333	-0.001786	0.011097	-0.009437	0.029458
396	-0.007709	0.025120	-0.000352	0.012239	-0.009746	0.029711
397	-0.009897	0.024027	0.000358	0.011112	-0.009969	0.031023
398	-0.012306	0.023693	-0.001121	0.009682	-0.009605	0.031378
399	-0.013415	0.023737	0.000416	0.008419	-0.009523	0.031147
400	-0.014370	0.022994	0.000580	0.011560	-0.009113	0.029813
401	-0.014240	0.022922	-0.000376	0.012967	-0.007597	0.028347
402	-0.013795	0.021529	-0.000679	0.010560	-0.006859	0.026209
403	-0.014543	0.021238	-0.000605	0.012104	-0.006050	0.024923
404	-0.014662	0.019757	-0.000278	0.011525	-0.004454	0.024352
405	-0.014431	0.018950	0.000966	0.011391	-0.003750	0.023949
406	-0.014924	0.018216	-0.000411	0.011708	-0.003087	0.022027
407	-0.015586	0.019528	-0.000527	0.013899	-0.002742	0.020176
408	-0.015798	0.021552	-0.001168	0.013880	-0.002529	0.019734
409	-0.015235	0.023055	-0.004309	0.011728	-0.001973	0.019613
410	-0.014637	0.023429	-0.001314	0.010367	-0.000907	0.019956
411	-0.013860	0.024483	-0.002384	0.010468	-0.000353	0.020118
412	-0.012932	0.025786	-0.001431	0.013756	0.000120	0.021093
413	-0.012865	0.026949	-0.002250	0.013091	0.001354	0.022170
414	-0.012619	0.027944	-0.000968	0.012242	0.002144	0.023061
415	-0.012323	0.027390	0.000860	0.017608	0.003105	0.024156
416	-0.011841	0.027071	0.004355	0.015595	0.003119	0.025456
417	-0.011458	0.028391	-0.002021	0.014639	0.002722	0.026203
