# tiempo	energia_plaqueta	w10	magnetizacion
766	0.827739	0.002122	0.003520
767	0.825907	0.000386	0.005835
768	0.835069	-0.000772	0.002315
769	0.831115	0.000386	0.002797
770	0.835648	0.002508	0.003183
771	0.838831	-0.008102	0.004726
772	0.833526	0.007041	0.002604
773	0.835552	0.014178	-0.000289
774	0.835938	-0.002701	0.000675
775	0.835745	0.008295	0.001495
776	0.837288	-0.004919	-0.000241
777	0.836613	-0.011960	-0.004485
778	0.841917	-0.005015	-0.003135
779	0.841628	-0.003472	0.001495
780	0.843171	0.007234	0.000916
781	0.840278	-0.000386	0.000145
782	0.836902	0.009066	0.004292
783	0.832079	0.000482	0.002894
784	0.828029	-0.003086	0.002990
785	0.825907	-0.000289	-0.001977
786	0.823592	-0.008295	-0.004774
787	0.819830	0.007813	-0.006076
788	0.821759	0.007620	-0.005546
789	0.823495	0.004823	-0.002652
790	0.828029	0.010417	-0.001543
791	0.829765	-0.003086	-0.000675
792	0.828125	-0.004823	0.001254
793	0.828800	-0.003762	0.002218
794	0.825135	0.005401	0.004292
795	0.828800	0.007813	0.003183
796	0.827836	0.007620	-0.001688
797	0.823110	-0.005015	-0.003762
798	0.824749	0.008005	-0.000772
799	0.825810	-0.001543	0.000579
800	0.828993	0.000579	0.000193
801	0.829379	-0.010031	0.001206
802	0.826100	-0.001061	0.000145
803	0.826871	-0.010513	-0.000530
804	0.819541	-0.004051	-0.006703
805	0.824556	0.008005	-0.004099
806	0.825039	-0.005401	-0.004389
807	0.820602	0.003472	-0.005015
808	0.824171	-0.002411	-0.002267
809	0.826678	0.005883	-0.002315
810	0.826003	0.005208	-0.004533
811	0.819155	-0.000772	-0.003762
812	0.815586	0.005208	-0.004533
813	0.822917	-0.004533	-0.001109
814	0.822917	0.009742	0.001350
815	0.828607	0.002025	0.001013
816	0.827160	0.002894	0.000579
817	0.821277	0.008873	-0.002122
818	0.821084	-0.004919	-0.003424
819	0.824653	0.000386	-0.005498
820	0.826292	-0.000482	-0.003713
821	0.833044	-0.007813	-0.003520
822	0.832562	-0.001254	-0.003086
823	0.829090	-0.001254	-0.004051
824	0.831115	-0.004244	-0.007186
825	0.832079	-0.003569	-0.002363
826	0.828800	0.005787	-0.003135
827	0.822724	-0.008198	-0.001977
828	0.827257	-0.003569	-0.004437
829	0.834684	0.002797	-0.003376
830	0.835745	0.000965	-0.007716
831	0.840278	0.006944	-0.004099
832	0.842400	0.001254	-0.005498
833	0.837867	0.001447	-0.001784
834	0.831308	0.003472	-0.003424
835	0.823978	0.002411	-0.000482
836	0.827160	-0.004533	-0.001157
837	0.833140	-0.000965	0.000048
838	0.833816	-0.000193	0.001157
839	0.826485	0.007620	0.002315
840	0.820505	-0.003183	0.001543
841	0.823881	-0.000868	-0.000530
842	0.818480	0.009163	-0.004051
843	0.824267	0.000868	-0.003376
844	0.823592	0.004147	0.002556
845	0.829572	0.008198	0.000193
846	0.833912	-0.001061	-0.002122
847	0.837095	0.001543	-0.000096
848	0.836130	0.002797	0.001736
849	0.831501	-0.000675	0.001109
850	0.829572	-0.005691	0.000048
851	0.827064	-0.002701	-0.001784
852	0.823881	-0.004147	0.000145
853	0.823013	0.006752	0.002701
854	0.818383	0.004340	0.002942
855	0.820120	-0.003472	-0.000338
856	0.817901	-0.003569	0.000530
857	0.818962	-0.003954	-0.002411
858	0.823785	-0.001350	0.000338
859	0.821856	0.003762	0.001109
860	0.821663	-0.004340	-0.003665
861	0.817515	-0.002797	0.001109
862	0.814718	0.001640	-0.002652
863	0.822724	0.005594	0.001254
864	0.828221	-0.002797	-0.000289
865	0.830343	-0.004919	-0.001833
866	0.827353	-0.000289	-0.004340
867	0.822531	-0.003569	-0.005353
868	0.825135	-0.001833	-0.001833
869	0.827353	0.003569	-0.002508
870	0.826968	0.007813	-0.005498
871	0.819734	0.010513	-0.001881
872	0.813561	0.005691	-0.004919
873	0.815972	-0.001254	-0.004292
874	0.821373	-0.005208	-0.006028
875	0.825810	0.000482	-0.002797
876	0.825424	-0.009066	-0.001543
877	0.824363	0.004726	-0.002845
878	0.822724	-0.000579	0.001543
879	0.826292	-0.003569	-0.001254
880	0.834201	0.005498	-0.005353
881	0.835455	0.005498	-0.001350
882	0.831887	0.005208	-0.003617
883	0.833237	-0.004340	-0.003810
884	0.835069	-0.004919	-0.003810
885	0.834877	0.001447	-0.005353
886	0.836130	0.004147	-0.000820
887	0.833044	-0.000868	0.000241
888	0.830536	-0.004147	0.001302
889	0.827257	-0.000965	-0.000145
890	0.831694	0.001543	0.000096
891	0.828029	-0.009163	-0.005498
892	0.824556	0.000772	-0.006173
893	0.826678	0.004726	-0.006173
894	0.826196	-0.010224	-0.005257
895	0.828125	0.000965	-0.005208
896	0.832658	0.011671	-0.003472
897	0.830343	0.011863	-0.007571
898	0.826678	0.008488	-0.004051
899	0.826389	0.003183	-0.003328
900	0.826968	0.001350	-0.002797
901	0.827064	-0.004823	-0.006125
902	0.825424	0.002604	-0.007620
903	0.824074	0.002411	-0.003472
904	0.829379	-0.001929	-0.003665
905	0.831211	0.003954	-0.002315
906	0.836613	-0.001350	-0.005594
907	0.832272	0.005498	-0.004823
908	0.829475	0.013117	-0.002701
909	0.830729	-0.003086	-0.003472
910	0.828414	0.001640	-0.007571
911	0.821856	-0.002797	-0.005064
912	0.822242	0.004533	-0.002556
913	0.822531	0.004437	-0.004630
914	0.816165	-0.002797	-0.002218
915	0.817419	-0.010513	-0.001399
916	0.816454	0.000868	-0.003183
917	0.820891	0.001350	-0.003713
918	0.831404	-0.003183	-0.004244
919	0.832562	0.000579	-0.003424
920	0.829861	0.001543	-0.004967
921	0.831404	0.000000	-0.002652
922	0.829668	0.011574	-0.002942
923	0.826968	-0.010224	-0.003906
924	0.823785	-0.006944	-0.003954
925	0.828607	-0.008102	-0.004437
926	0.827836	0.000965	-0.006414
927	0.829958	0.000000	-0.006800
928	0.832369	0.001543	-0.004871
929	0.829958	-0.001833	-0.004726
930	0.826968	-0.004630	-0.005835
931	0.831115	-0.003279	-0.006607
932	0.830440	-0.007234	-0.000965
933	0.829282	-0.005498	0.000675
934	0.821856	-0.000868	-0.001206
935	0.815586	-0.007234	-0.000338
936	0.825617	-0.006076	-0.002218
937	0.827546	0.001061	-0.001736
938	0.829861	0.002701	-0.001543
939	0.829765	-0.000193	-0.002556
940	0.830729	0.002122	-0.004437
941	0.829958	-0.002701	-0.006848
942	0.830054	-0.002315	-0.008150
943	0.824363	0.003954	-0.003906
944	0.828704	0.007234	-0.001881
945	0.830826	-0.001157	-0.001350
946	0.829668	0.006462	-0.003762
947	0.828029	-0.003665	-0.001784
948	0.823399	-0.015721	-0.005932
949	0.828318	-0.005594	-0.003665
950	0.830150	-0.005691	-0.002411
951	0.825617	-0.004340	0.003376
952	0.825714	-0.001350	0.002508
953	0.821952	-0.002604	0.003086
954	0.825231	0.005980	0.004919
955	0.820891	0.003858	0.001881
956	0.822049	0.007909	0.001350
957	0.825135	-0.000579	-0.000965
958	0.827836	0.001543	-0.002652
959	0.825907	0.003762	0.001784
960	0.836323	-0.000289	0.007571
961	0.831694	0.002411	0.007813
962	0.831019	-0.000965	0.008102
963	0.830536	-0.003762	0.006414
964	0.835745	0.004340	0.005112
965	0.840471	-0.007234	0.003231
966	0.836613	0.003279	0.001833
967	0.840953	0.008970	0.001784
968	0.841242	-0.005883	0.001206
969	0.837770	-0.007041	0.001157
970	0.837191	0.000289	0.002701
971	0.831115	0.010995	0.000868
972	0.831694	-0.004919	-0.001013
973	0.834684	0.002025	-0.001495
974	0.834008	0.005401	-0.000723
975	0.832948	0.001640	0.000723
976	0.832562	-0.007137	-0.001254
977	0.826003	0.005787	-0.000096
978	0.829186	-0.003762	0.001061
979	0.825907	-0.008873	0.004871
980	0.823206	-0.000868	0.005160
981	0.826485	-0.003954	0.005449
982	0.830440	-0.005883	0.007041
983	0.827257	-0.009259	0.005932
984	0.826003	0.003086	0.003713
985	0.825810	0.005691	0.000579
986	0.823785	0.005787	0.000048
987	0.823399	0.005787	-0.000048
988	0.830536	-0.003569	0.001736
989	0.831983	0.003279	0.001929
990	0.832369	-0.002025	0.004099
991	0.829090	0.005112	0.003713
992	0.822145	-0.004051	0.006173
993	0.831983	0.000096	0.008488
994	0.828511	0.007041	0.008922
995	0.826100	0.008777	0.004726
996	0.827643	0.000772	0.004340
997	0.830729	0.013600	0.003183
998	0.835166	-0.001640	0.002170
999	0.840278	-0.003858	0.000965
1000	0.836420	0.001640	-0.000386
1001	0.833044	-0.001929	-0.003810
1002	0.827739	0.009259	-0.007475
1003	0.828511	-0.004726	-0.005787
1004	0.830247	-0.002122	-0.004678
1005	0.831887	0.000579	-0.008825
1006	0.832755	-0.004340	-0.010176
1007	0.832465	-0.003858	-0.012105
1008	0.834394	0.001929	-0.011285
1009	0.837481	0.004147	-0.013117
1010	0.833623	-0.003183	-0.009211
1011	0.832079	-0.000868	-0.007668
1012	0.836323	0.007041	-0.008150
1013	0.835745	0.004919	-0.008295
1014	0.837095	0.005787	-0.002556
1015	0.834491	-0.006076	-0.012201
1016	0.830633	0.001833	-0.011719
1017	0.829958	0.003858	-0.009790
1018	0.830729	0.000289	-0.011622
1019	0.833140	-0.004244	-0.009404
1020	0.830633	0.005691	-0.006944
1021	0.831887	0.000096	-0.003569
1022	0.830729	0.001061	-0.006510
1023	0.834394	0.019194	-0.011815
1024	0.833333	0.003954	-0.011526
1025	0.833719	-0.007041	-0.014564
1026	0.828029	-0.001350	-0.011044
1027	0.826678	-0.001543	-0.009307
1028	0.831308	0.007620	-0.014853
1029	0.832369	-0.007427	-0.013117
1030	0.825424	-0.007523	-0.005257
1031	0.827739	-0.003762	-0.003858
1032	0.824942	-0.006848	-0.003038
1033	0.824363	-0.000096	-0.006848
1034	0.830150	0.009452	-0.006607
1035	0.830247	0.004823	-0.003713
1036	0.831501	-0.000482	-0.005739
1037	0.830826	-0.000386	0.000579
1038	0.830729	-0.001447	0.000338
1039	0.830826	-0.013985	0.000868
1040	0.829186	0.004147	-0.002749
1041	0.833140	0.006848	-0.004485
1042	0.834298	0.000868	-0.006076
1043	0.828607	0.003762	-0.001206
1044	0.829186	-0.008391	-0.003713
1045	0.829475	0.005208	0.000386
1046	0.833816	0.001350	-0.002749
1047	0.830633	-0.003183	0.002604
1048	0.838735	0.005691	0.000386
1049	0.839796	-0.000868	-0.000675
1050	0.839506	0.008005	-0.002025
1051	0.840374	-0.000868	-0.002894
1052	0.837674	0.003858	0.000096
1053	0.838542	0.005980	0.000096
1054	0.831211	0.000289	-0.002025
1055	0.835069	0.003569	-0.001302
1056	0.837963	0.001640	-0.001736
1057	0.840953	-0.003569	-0.000723
1058	0.836227	0.002894	0.005160
1059	0.841435	0.002122	0.001784
1060	0.840856	0.006173	0.003424
1061	0.840181	-0.008391	0.006462
1062	0.833430	-0.001640	0.003472
1063	0.827160	0.005015	0.008922
1064	0.823881	0.009163	0.005739
1065	0.822049	-0.005015	0.003906
1066	0.824171	-0.002315	0.000579
1067	0.834684	-0.000675	-0.000916
1068	0.834105	0.000579	-0.001109
1069	0.835262	-0.003086	0.000145
1070	0.834587	0.012249	0.000434
1071	0.833237	0.002411	-0.002363
1072	0.831983	-0.002990	-0.003376
1073	0.835745	-0.005980	-0.000338
1074	0.839988	0.006076	0.001061
1075	0.848958	-0.001061	0.001929
1076	0.844618	-0.006848	-0.002267
1077	0.847415	0.010127	-0.000627
1078	0.847994	0.004726	0.000338
1079	0.841146	-0.008198	0.001350
1080	0.838638	0.000096	0.002894
1081	0.836998	0.013889	0.002701
1082	0.832176	0.005015	-0.004051
1083	0.831887	0.004340	0.002459
1084	0.826775	0.002122	0.003086
1085	0.832369	0.000386	0.006944
1086	0.832658	0.000675	0.008777
1087	0.831983	-0.004919	0.007571
1088	0.835648	-0.011381	0.005980
1089	0.836130	-0.002218	0.006318
1090	0.835552	-0.002604	0.006944
1091	0.832562	-0.005401	0.006800
1092	0.832272	-0.011863	0.002749
1093	0.831790	-0.004726	0.003376
1094	0.833912	0.002894	-0.001206
1095	0.831211	0.002218	-0.002701
1096	0.830536	-0.003279	0.000482
1097	0.833816	-0.004919	-0.001061
1098	0.835359	-0.001543	-0.000048
1099	0.841146	-0.001157	-0.000434
1100	0.838542	-0.001157	0.001591
1101	0.829282	0.005594	-0.000965
1102	0.825328	-0.005305	-0.001157
1103	0.824171	0.002894	-0.003617
1104	0.830150	0.012442	-0.000482
1105	0.826968	0.013407	-0.000820
1106	0.828607	-0.007427	0.004774
1107	0.831597	0.002218	0.006703
1108	0.834684	0.003183	0.002797
1109	0.834780	0.007813	0.003231
1110	0.833623	-0.000868	0.003086
1111	0.826292	0.005112	0.000579
1112	0.826292	-0.007909	-0.000386
1113	0.827450	-0.006173	-0.000434
1114	0.825135	0.003279	0.002170
1115	0.827064	-0.003569	0.001688
1116	0.827064	0.000000	0.002170
1117	0.823978	-0.006076	0.004485
1118	0.830343	0.003279	0.002459
1119	0.826968	0.002315	0.002942
1120	0.828993	0.000386	0.004003
1121	0.825135	0.000675	0.001736
1122	0.825424	0.000868	0.002267
1123	0.830922	-0.000193	0.001784
1124	0.828704	-0.001543	-0.004389
1125	0.832948	0.003762	-0.000530
1126	0.830054	-0.002701	-0.000627
1127	0.829765	-0.006752	-0.000916
1128	0.831115	-0.000386	-0.000627
1129	0.835455	0.003086	-0.001736
1130	0.830440	-0.000675	0.001109
1131	0.826100	-0.004437	0.002411
1132	0.822145	-0.001254	0.000868
1133	0.816454	0.003376	0.000434
1134	0.822917	-0.003376	0.002170
1135	0.824460	-0.001833	-0.001254
1136	0.824653	0.002508	-0.004051
1137	0.819927	-0.003954	-0.001157
1138	0.822820	-0.000096	0.000868
1139	0.817901	-0.000289	0.005353
1140	0.820891	-0.000289	0.000434
1141	0.824460	-0.007620	0.003617
1142	0.815876	0.004147	0.008922
1143	0.816069	-0.005691	0.005353
1144	0.818191	0.003665	0.003135
1145	0.831597	0.005691	0.003810
1146	0.832948	0.004244	0.004774
1147	0.828511	-0.003858	0.005546
1148	0.829186	-0.000096	0.002845
1149	0.833912	-0.002122	0.002942
1150	0.833623	-0.003954	0.000868
1151	0.835359	0.000772	-0.001495
1152	0.834877	0.004051	-0.002267
1153	0.829765	0.004340	0.002990
1154	0.832948	0.005208	0.000579
1155	0.827546	-0.001929	-0.003569
1156	0.823495	-0.007137	-0.002556
1157	0.828125	0.004823	-0.002508
1158	0.835359	0.010513	-0.000145
1159	0.833140	0.000579	0.002122
1160	0.833912	-0.002990	-0.002074
1161	0.835359	-0.002315	-0.002894
1162	0.832948	0.006944	-0.001591
1163	0.834105	-0.002701	-0.002315
1164	0.829379	-0.000482	0.000096
1165	0.822338	0.001640	-0.001591
1166	0.828029	-0.004147	-0.002218
1167	0.824942	0.005883	-0.000241
1168	0.825521	0.004051	0.000675
1169	0.825617	0.005787	0.001543
1170	0.834587	-0.004051	0.000145
1171	0.840567	-0.002218	0.002990
1172	0.838831	-0.002218	0.002411
1173	0.837384	0.003086	0.002411
1174	0.830054	-0.004919	0.002170
1175	0.837384	-0.003665	0.000096
1176	0.834105	-0.000193	-0.003617
1177	0.831983	-0.010610	-0.005064
1178	0.837288	-0.010513	-0.001736
1179	0.835841	0.001543	0.001302
1180	0.838059	-0.002701	-0.002797
1181	0.839313	-0.005980	-0.000145
1182	0.839410	-0.004244	0.004630
1183	0.841049	0.002315	0.002170
1184	0.844039	-0.002315	0.005208
1185	0.838059	0.014371	0.003038
1186	0.832369	0.001350	0.002604
1187	0.835262	0.001350	0.001736
1188	0.832948	-0.008295	0.000338
1189	0.833623	-0.010899	0.005691
1190	0.835069	0.000965	0.010031
1191	0.834973	0.002604	0.008198
1192	0.836323	-0.003762	0.007137
1193	0.838542	0.003183	0.011526
1194	0.838927	-0.001157	0.006221
1195	0.843654	-0.004823	0.006800
1196	0.841146	-0.003858	0.007427
1197	0.840278	-0.005305	0.011140
1198	0.837384	-0.000868	0.008102
1199	0.838156	-0.001447	0.006173
1200	0.838638	0.001254	0.005932
1201	0.840085	-0.002508	0.006269
1202	0.842882	-0.001929	0.005401
1203	0.847608	-0.002894	0.002170
1204	0.838445	-0.001736	0.001495
1205	0.831308	0.009645	0.006414
1206	0.836034	-0.001736	0.003858
1207	0.832079	-0.000386	0.008873
1208	0.828029	-0.001640	0.002845
1209	0.826389	0.003472	-0.000338
1210	0.827450	0.002122	0.003328
1211	0.820891	-0.004340	-0.001640
1212	0.820120	0.005787	0.001013
1213	0.822627	-0.004630	0.004099
1214	0.825617	-0.000675	0.001495
1215	0.831115	-0.002122	-0.000530
1216	0.828993	-0.002122	0.002315
1217	0.837963	0.005883	-0.000096
1218	0.837384	-0.000386	0.002218
1219	0.836613	0.001447	0.000193
1220	0.832851	0.011863	-0.001254
1221	0.827257	0.003183	0.002845
1222	0.829186	-0.001350	0.000820
1223	0.825424	0.001254	-0.002411
1224	0.821084	0.006269	-0.003954
1225	0.826003	0.008488	-0.002894
1226	0.823302	-0.006366	-0.003954
1227	0.822724	0.000965	0.000434
1228	0.820795	-0.004533	0.001688
1229	0.828800	0.001929	0.002701
1230	0.832272	0.002797	0.003183
1231	0.834491	0.000289	-0.000820
1232	0.837770	-0.006366	-0.001206
1233	0.828221	0.004919	0.003135
1234	0.829475	0.000868	0.001640
1235	0.831308	-0.000482	0.001254
1236	0.831694	0.002508	0.003954
1237	0.836516	-0.002894	0.006703
1238	0.837288	-0.000965	0.006752
1239	0.837867	-0.008584	0.008343
1240	0.831790	-0.002218	0.002942
1241	0.836902	-0.004919	-0.000434
1242	0.833526	-0.001833	0.003713
1243	0.831887	-0.000386	0.005112
1244	0.839313	0.000289	0.006125
1245	0.832465	0.000386	0.006655
1246	0.827643	0.005883	0.008825
1247	0.829186	0.000386	0.005835
1248	0.821856	-0.002218	0.006366
1249	0.819252	-0.008873	0.008488
1250	0.823302	-0.003762	0.010754
1251	0.825135	-0.007137	0.008536
1252	0.825231	-0.005883	0.002942
1253	0.831887	0.000386	0.006221
1254	0.834008	-0.004437	0.010513
1255	0.843075	0.001157	0.009645
1256	0.842207	-0.009838	0.008536
1257	0.839120	-0.008005	0.009500
1258	0.836323	-0.015432	0.008247
1259	0.837867	0.000772	0.003954
1260	0.842303	0.004919	0.007089
1261	0.847512	0.000289	0.006607
1262	0.836034	0.000868	0.010031
1263	0.830826	-0.005498	0.008198
1264	0.827643	0.002411	0.005594
1265	0.829958	-0.007427	0.001591
1266	0.831115	-0.004919	-0.000965
1267	0.834105	-0.003183	-0.001688
1268	0.830343	0.000579	-0.004437
1269	0.825328	-0.002508	-0.000048
1270	0.831597	-0.006559	-0.002556
1271	0.832658	-0.010802	-0.000579
1272	0.829765	0.000386	-0.003472
1273	0.837384	0.003376	-0.002267
1274	0.835841	-0.004437	-0.000289
1275	0.836323	-0.004726	0.000338
1276	0.831211	0.002218	-0.001157
1277	0.832176	-0.008584	-0.001350
1278	0.827546	0.009163	-0.000482
1279	0.827643	0.001254	0.002170
1280	0.828318	0.001833	0.003906
1281	0.832658	-0.004147	0.005739
1282	0.839796	0.004437	0.001254
1283	0.842689	0.007041	-0.002990
1284	0.834587	0.008970	-0.001157
1285	0.833816	0.005787	-0.001399
1286	0.834008	-0.001833	0.001929
1287	0.834105	-0.007427	0.001591
1288	0.827836	-0.008970	-0.004292
1289	0.831404	0.002604	-0.004678
1290	0.827836	0.009549	-0.006414
1291	0.824074	0.005594	-0.004099
1292	0.828414	0.012056	-0.002990
1293	0.836034	-0.001447	-0.003279
1294	0.837577	-0.001543	-0.000868
1295	0.835648	0.002411	0.000000
1296	0.838735	-0.011092	-0.006752
1297	0.840278	0.001447	-0.003954
1298	0.841532	-0.001736	-0.011236
1299	0.839217	0.004823	-0.007475
1300	0.833526	-0.002894	-0.007089
1301	0.829861	0.007234	-0.005015
1302	0.833912	-0.006752	-0.005015
1303	0.831597	0.003665	-0.005787
1304	0.832755	0.006076	-0.006655
1305	0.831115	0.010802	0.000241
1306	0.831501	0.009549	0.001109
1307	0.833237	-0.005498	-0.001688
1308	0.832272	0.004919	-0.000820
1309	0.828800	-0.003954	-0.000965
1310	0.827932	-0.002990	0.004340
1311	0.832851	-0.001254	0.001736
1312	0.838349	0.000000	-0.003135
1313	0.841049	0.003954	-0.001157
1314	0.847029	0.001447	-0.002845
1315	0.855903	0.000579	-0.002122
1316	0.846065	0.000096	0.001109
1317	0.841146	0.000579	0.000820
1318	0.844425	0.010320	-0.002411
1319	0.844522	-0.006076	-0.004630
1320	0.843846	0.005691	-0.004003
1321	0.841242	-0.003086	-0.002845
1322	0.845486	-0.007330	-0.002315
1323	0.845293	-0.007909	-0.001543
1324	0.846644	-0.006076	-0.000386
1325	0.842882	0.003376	-0.003906
1326	0.841917	0.008391	-0.004967
1327	0.839506	0.003279	-0.004871
1328	0.839988	-0.004147	-0.002074
1329	0.837191	0.002025	-0.003086
1330	0.835069	-0.003472	-0.000289
1331	0.838735	-0.004726	-0.004244
1332	0.833044	-0.006752	-0.006414
1333	0.838638	0.004340	-0.004389
1334	0.839410	-0.001833	-0.001929
1335	0.839506	0.006655	-0.003135
1336	0.838927	-0.008488	-0.001447
1337	0.841435	-0.001254	-0.005932
1338	0.838638	-0.002315	-0.003617
1339	0.839988	-0.001447	-0.003086
1340	0.841532	-0.001061	-0.001977
1341	0.841435	-0.004051	-0.002267
1342	0.839217	0.007041	-0.001157
1343	0.838735	-0.002990	0.004003
1344	0.839120	0.013310	0.002508
1345	0.838638	-0.004051	0.003279
1346	0.844136	-0.011381	0.002942
1347	0.851466	-0.001061	-0.003038
1348	0.853781	0.003569	0.000820
1349	0.853492	0.008102	-0.001061
1350	0.848283	0.001833	-0.002315
1351	0.846161	0.000386	-0.005739
1352	0.846933	0.002411	-0.003858
1353	0.848090	-0.003376	-0.007234
1354	0.845968	0.005208	-0.008198
1355	0.842207	-0.008391	-0.009259
1356	0.843750	-0.006076	-0.011236
1357	0.846836	0.001157	-0.011333
1358	0.855035	0.000965	-0.006993
1359	0.851273	-0.007523	-0.002074
1360	0.845583	-0.005980	-0.002604
1361	0.846161	0.004726	0.002315
1362	0.841725	0.000386	-0.000820
1363	0.837481	0.000965	0.001206
1364	0.838059	0.010995	-0.000916
1365	0.839699	0.008295	0.000675
1366	0.833044	-0.001640	0.000241
1367	0.831694	-0.006944	0.001399
1368	0.831501	0.005305	0.005594
1369	0.835745	-0.004726	0.002363
1370	0.834973	0.000482	-0.002604
1371	0.836902	-0.006076	-0.002122
1372	0.841049	-0.002122	0.002363
1373	0.841532	0.007523	0.001543
1374	0.847994	-0.004051	0.000820
1375	0.841821	-0.001254	0.003038
1376	0.840278	-0.002701	0.002845
1377	0.834877	0.005401	0.003906
1378	0.831308	0.003279	0.004147
1379	0.823592	0.001447	0.004871
1380	0.829668	-0.013407	0.005353
1381	0.828993	-0.006366	0.003858
1382	0.825424	-0.001157	0.002652
1383	0.824653	0.001543	0.002894
1384	0.824363	-0.007330	0.005015
1385	0.834973	-0.000096	0.008150
1386	0.830150	0.005208	0.003762
1387	0.833333	-0.001929	0.002411
1388	0.835745	0.000096	-0.001447
1389	0.828607	0.001543	-0.003183
1390	0.832079	-0.000193	-0.000434
1391	0.826389	0.001447	-0.002025
1392	0.823206	0.000868	-0.003906
1393	0.825521	0.004726	-0.003858
1394	0.829861	0.005691	-0.005112
1395	0.830633	0.000386	-0.008295
1396	0.831115	0.002315	-0.006703
1397	0.832851	0.004340	-0.004147
1398	0.830826	-0.001929	-0.000579
1399	0.831404	-0.007716	-0.002749
1400	0.830729	-0.000965	0.001061
1401	0.824749	-0.001640	0.000723
1402	0.831790	0.002604	-0.001447
1403	0.832948	0.005594	-0.004147
1404	0.833430	0.003472	-0.005498
1405	0.840181	0.002025	-0.006510
1406	0.840664	-0.005112	-0.006414
1407	0.835359	-0.006366	-0.009356
1408	0.832562	-0.002604	-0.008922
1409	0.838059	-0.002990	-0.005208
1410	0.834298	-0.000096	-0.006269
1411	0.828607	0.008584	-0.007427
1412	0.823881	0.001640	-0.006221
1413	0.821373	-0.006269	-0.002459
1414	0.817612	-0.002508	-0.009645
1415	0.819155	-0.002701	-0.003665
1416	0.817805	0.002604	-0.006076
1417	0.820120	-0.002218	-0.007282
1418	0.822242	0.003183	-0.009163
1419	0.824171	0.007041	-0.004919
1420	0.823399	-0.005305	-0.007668
1421	0.823110	0.000579	-0.011815
1422	0.821470	-0.017843	-0.009838
1423	0.817323	-0.007427	-0.012105
1424	0.814815	0.000193	-0.010031
1425	0.815394	0.004533	-0.008343
1426	0.815779	0.003569	-0.006800
1427	0.816454	0.000000	-0.007234
1428	0.821277	0.006655	-0.001929
1429	0.821373	-0.005883	-0.005353
1430	0.822820	0.001736	0.002797
1431	0.827739	0.002990	0.000579
1432	0.824460	0.004919	0.000675
1433	0.827932	0.001736	-0.000675
1434	0.818962	-0.005691	0.000338
1435	0.825810	-0.001833	0.000820
1436	0.825810	0.001736	-0.003954
1437	0.826678	-0.002218	-0.000530
1438	0.832465	0.002797	-0.005401
1439	0.831308	0.004533	-0.004485
1440	0.830922	-0.001736	-0.004919
1441	0.829765	0.009645	-0.003424
1442	0.828607	0.001929	-0.005064
1443	0.827836	0.003086	-0.005787
1444	0.831887	0.000193	-0.001640
1445	0.826485	-0.004630	-0.004099
1446	0.830150	-0.004726	-0.002701
1447	0.839410	-0.009356	0.002845
1448	0.838156	0.002122	0.003279
1449	0.833333	-0.003569	0.001495
1450	0.833333	-0.008681	-0.001206
1451	0.833044	0.002604	0.001447
1452	0.831983	0.002797	0.001061
1453	0.828029	-0.001350	-0.002459
1454	0.824749	-0.000193	0.000241
1455	0.825039	0.003472	-0.004196
1456	0.828993	0.007330	-0.004244
1457	0.822145	-0.005015	-0.005835
1458	0.824942	-0.000965	-0.006703
1459	0.825521	-0.001929	-0.007137
1460	0.823110	-0.008391	-0.008005
1461	0.823688	-0.004437	-0.007234
1462	0.823978	0.000000	-0.005208
1463	0.824653	-0.003183	-0.006028
1464	0.825714	-0.001157	-0.003713
1465	0.826196	0.003376	-0.004967
1466	0.823302	-0.008970	-0.001977
1467	0.822627	-0.004147	-0.006076
1468	0.830633	-0.004340	-0.000579
1469	0.833140	-0.007427	-0.002508
1470	0.832079	0.004726	-0.001109
1471	0.839603	0.007137	-0.002942
1472	0.841725	-0.004340	-0.001929
1473	0.838059	0.005305	0.000338
1474	0.838445	-0.001640	0.000096
1475	0.838445	-0.000579	-0.000579
1476	0.835648	-0.000965	0.002942
1477	0.834394	-0.005112	0.001640
1478	0.828607	0.006462	0.001977
1479	0.832948	-0.010802	-0.002025
1480	0.829765	-0.003569	0.003183
1481	0.831308	-0.003376	0.005015
1482	0.834105	0.001061	0.002363
1483	0.832658	0.001350	0.004823
1484	0.828221	-0.004726	0.005257
1485	0.818383	-0.008391	0.001399
1486	0.823013	-0.002701	0.000048
1487	0.826003	-0.000579	0.001833
1488	0.821759	0.004726	0.004340
1489	0.827257	-0.002701	-0.000627
1490	0.832176	0.010224	0.001543
1491	0.833430	0.006173	0.000482
1492	0.838156	0.006655	0.004003
1493	0.836130	0.003569	-0.000579
1494	0.842400	-0.000289	-0.000916
1495	0.844907	0.002315	0.002025
1496	0.843171	0.006462	0.003183
1497	0.847994	0.009163	0.004437
1498	0.843461	-0.004051	0.009452
1499	0.839699	-0.000965	0.008873
1500	0.842303	-0.003376	0.009356
1501	0.834780	0.000965	0.012201
1502	0.835166	-0.000482	0.002363
1503	0.833719	-0.000193	0.006414
1504	0.835069	0.006559	0.008150
1505	0.834298	0.001350	0.008922
1506	0.827932	0.007041	0.009934
1507	0.821759	0.000772	0.013600
1508	0.824074	0.000193	0.013744
1509	0.830826	0.003762	0.009983
1510	0.826678	0.005208	0.009645
