1	0.366802	0.000000	0.007909
2	0.521894	0.000008	0.006414
3	0.617188	-0.000032	0.001833
4	0.664159	-0.000004	0.005787
5	0.701775	-0.000121	0.003858
6	0.726080	0.000205	0.010127
7	0.747299	-0.000121	0.005160
8	0.752990	-0.000353	0.002411
9	0.763889	-0.000092	0.004051
10	0.778742	-0.000107	0.004871
11	0.776042	-0.000193	0.007089
12	0.779514	-0.000397	0.006125
13	0.788484	0.000702	0.003569
14	0.803144	-0.000083	-0.000868
15	0.808546	0.000479	-0.000096
16	0.808160	-0.001099	0.002459
17	0.806617	-0.001124	0.005883
18	0.805556	0.000017	0.003810
19	0.809124	-0.000896	0.003858
20	0.815394	0.000835	0.004630
21	0.814622	-0.001005	0.005401
22	0.814236	-0.001101	0.002942
23	0.818673	-0.000700	0.001254
24	0.818769	0.000347	-0.000241
25	0.819059	-0.000466	0.002122
26	0.825424	0.000551	0.001206
27	0.828318	-0.000512	0.006318
28	0.831694	-0.001841	0.006510
29	0.830729	-0.001119	0.006414
30	0.832465	-0.002099	0.005257
31	0.832562	-0.000178	0.004774
32	0.830440	-0.000445	0.007813
33	0.824460	-0.001400	0.000772
34	0.834008	-0.000090	0.006462
35	0.830536	-0.001550	0.002652
36	0.829282	-0.002212	-0.002025
37	0.830150	-0.001447	-0.000916
38	0.829282	-0.000660	0.003424
39	0.829861	-0.002414	0.002556
40	0.835552	0.001185	0.005257
41	0.840953	0.000196	0.006125
42	0.838735	0.000106	0.010561
43	0.830922	-0.000163	0.010947
44	0.827257	0.001156	0.004919
45	0.828897	0.000478	0.005353
46	0.829090	0.000488	0.004871
47	0.826582	0.000736	0.002170
48	0.821566	-0.000676	0.002942
49	0.821373	0.000287	0.000434
50	0.820409	0.001368	0.002556
51	0.819155	-0.001172	-0.001013
52	0.816744	-0.000290	-0.001591
53	0.818480	0.000819	0.000916
54	0.823495	0.000404	-0.000579
55	0.828318	0.000719	-0.002845
56	0.832079	0.000720	0.001543
57	0.826292	0.000644	0.006318
58	0.826389	0.001878	0.010465
59	0.828414	0.002226	0.008488
60	0.828704	0.000892	0.003713
61	0.824749	0.001417	0.008247
62	0.824074	0.002616	0.005594
63	0.823399	0.000214	0.007523
64	0.822820	0.000436	0.002170
65	0.825328	0.002507	0.004533
66	0.829186	0.000333	0.004099
67	0.834105	-0.001292	0.002845
68	0.828897	-0.001319	0.001977
69	0.828414	-0.001128	0.003376
70	0.828800	-0.001277	0.006269
71	0.826968	0.000084	0.003617
72	0.833623	0.002396	0.002894
73	0.836902	0.000115	0.000434
74	0.833912	0.000326	0.002604
75	0.835938	-0.000463	0.004919
76	0.835166	-0.000188	0.003810
77	0.834780	0.002463	0.001881
78	0.836034	0.001363	0.001061
79	0.834877	0.001203	0.005353
80	0.838156	0.000948	0.006173
81	0.833526	0.001588	0.007957
82	0.835841	0.001722	0.010561
83	0.835745	0.001423	0.008873
84	0.832755	0.001810	0.009983
85	0.829090	0.000477	0.010658
86	0.833526	-0.001453	0.006318
87	0.831211	-0.000533	0.003231
88	0.828221	0.000239	0.008777
