# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.862404	0.025357	0.125375	0.112517	0.198582	0.177089	632.000000	199.223493	0.861863	0.023245	0.112989	0.101339	0.196026	0.174886	633.000000	199.223493	0.859838	0.021411	0.097712	0.088257	0.190644	0.172770
1576	0.859202	0.019789	0.088023	0.079167	0.186506	0.169844	635.000000	199.223493	0.854379	0.018025	0.065867	0.060668	0.182610	0.164975	636.000000	199.223493	0.855266	0.018187	0.064558	0.058415	0.176119	0.161138
1579	0.852990	0.017390	0.054371	0.048941	0.172193	0.156857	638.000000	199.223493	0.854456	0.016643	0.054125	0.048515	0.167718	0.151670	639.000000	199.223493	0.853704	0.015320	0.048712	0.042791	0.163985	0.146553
1582	0.848765	0.014677	0.036666	0.032531	0.157899	0.141602	641.000000	199.223493	0.848630	0.014093	0.035329	0.030497	0.153192	0.136639	642.000000	199.223493	0.847222	0.013297	0.028193	0.024575	0.150328	0.130653
1585	0.848804	0.012142	0.020625	0.018277	0.144512	0.126069	644.000000	199.223493	0.846528	0.010704	0.017552	0.015951	0.138243	0.121117	645.000000	199.223493	0.842400	0.011555	0.014167	0.013018	0.130083	0.115684
1588	0.841204	0.010753	0.012745	0.011904	0.124508	0.110247	647.000000	199.223493	0.839622	0.011321	0.012021	0.011053	0.117496	0.105562	648.000000	199.223493	0.838542	0.009831	0.009095	0.008255	0.110629	0.100502
1591	0.836497	0.010557	0.006641	0.006003	0.104283	0.094715	650.000000	199.223493	0.834182	0.009663	0.005444	0.004775	0.100993	0.089623	651.000000	199.223493	0.833603	0.009487	0.004991	0.004890	0.095110	0.085095
1594	0.834298	0.008136	0.003969	0.004150	0.088793	0.080175	653.000000	199.223493	0.834645	0.008121	0.003199	0.003041	0.082677	0.075185	654.000000	199.223493	0.834298	0.007951	0.001723	0.001929	0.077074	0.070944
1597	0.833333	0.006148	0.001644	0.001320	0.070303	0.066686	656.000000	199.223493	0.833121	0.007249	0.001569	0.001179	0.066281	0.061964	657.000000	199.223493	0.833121	0.005309	0.001335	0.000517	0.061227	0.058109
1600	0.831192	0.004778	0.001020	0.000558	0.057774	0.053813	659.000000	199.223493	0.833256	0.004882	0.000814	0.000717	0.054765	0.050614	660.000000	199.223493	0.836304	0.005273	0.000783	0.000886	0.049624	0.047509
1603	0.837172	0.004591	0.000348	0.000264	0.047300	0.044957	662.000000	199.223493	0.835610	0.005185	0.000423	0.000629	0.043412	0.041587	663.000000	199.223493	0.836266	0.006043	0.002505	0.000477	0.040017	0.039624
1606	0.836999	0.005787	0.000918	0.000343	0.037895	0.036649	665.000000	199.223493	0.835918	0.005818	-0.000188	0.000937	0.035706	0.034324	666.000000	199.223493	0.835783	0.005771	0.001935	0.001012	0.033642	0.032382
1609	0.836362	0.005423	0.000736	0.000680	0.034143	0.030307	668.000000	199.223493	0.836072	0.005568	0.000680	0.000480	0.031453	0.027850	669.000000	199.223493	0.835436	0.005136	-0.000453	0.000609	0.031915	0.025604
1612	0.832407	0.005330	0.000528	0.000576	0.029765	0.023581	671.000000	199.223493	0.832272	0.004875	-0.000996	0.000595	0.029311	0.021465	672.000000	199.223493	0.831385	0.004092	-0.000045	0.000299	0.024846	0.019663
1615	0.832311	0.002024	-0.000246	0.000260	0.021885	0.018575	674.000000	199.223493	0.831867	0.003234	0.000192	0.000599	0.019435	0.017701	675.000000	199.223493	0.832465	0.003249	0.001026	0.000778	0.017920	0.016178
1618	0.831829	0.002500	0.000314	0.000356	0.016214	0.015300	677.000000	199.223493	0.831308	0.001737	-0.000052	0.000493	0.015461	0.014216	678.000000	199.223493	0.828897	0.002717	-0.000557	0.000350	0.014082	0.013143
1621	0.830189	0.003122	-0.000781	0.000829	0.012432	0.012380	680.000000	199.223493	0.828685	0.003188	-0.000170	0.000671	0.011970	0.012541	681.000000	199.223493	0.827102	0.002201	-0.000658	0.000900	0.011748	0.010537
1624	0.826543	0.003689	-0.000295	0.000608	0.011333	0.010647	683.000000	199.223493	0.826447	0.002881	-0.000597	0.000399	0.010735	0.010990	684.000000	199.223493	0.826620	0.004111	0.000673	0.000393	0.012346	0.009322
1627	0.827623	0.002821	-0.000796	0.000529	0.011960	0.008626	686.000000	199.223493	0.826774	0.002358	0.000209	0.000555	0.012056	0.007862	687.000000	199.223493	0.826254	0.002219	0.000420	0.000596	0.009471	0.007567
1630	0.826331	0.002153	0.000596	0.000482	0.009790	0.007122	689.000000	199.223493	0.827816	0.002072	0.000760	0.000867	0.008478	0.006891	690.000000	199.223493	0.829495	0.002245	0.001386	0.000373	0.008459	0.006139
1633	0.828318	0.001137	0.000076	0.000765	0.008796	0.005521	692.000000	199.223493	0.829090	0.001760	0.000929	0.000398	0.008015	0.004750	693.000000	199.223493	0.829687	0.002444	-0.000357	0.000359	0.006993	0.004750
1636	0.830343	0.002114	-0.000193	0.000399	0.004128	0.004567	695.000000	199.223493	0.829379	0.002134	0.000312	0.000363	0.003251	0.003541	696.000000	199.223493	0.826852	0.001800	-0.000144	0.000306	0.005199	0.003931
1639	0.827430	0.001457	0.001029	0.000356	0.005228	0.003033	698.000000	199.223493	0.826254	0.001988	-0.000005	0.000264	0.003385	0.002707	699.000000	199.223493	0.829437	0.001757	-0.000132	0.000475	0.004292	0.002844
1642	0.830208	0.001611	0.001016	0.000385	0.002083	0.002903	701.000000	199.223493	0.827662	0.003161	0.000124	0.000506	0.003945	0.003034	702.000000	199.223493	0.828298	0.002175	-0.000214	0.000205	0.003771	0.002923
1645	0.828144	0.001811	0.000074	0.000490	0.002537	0.003189	704.000000	199.223493	0.829958	0.001428	0.000320	0.000249	0.002238	0.003084	705.000000	199.223493	0.828279	0.001575	-0.000352	0.000364	0.002093	0.003698
1648	0.826543	0.002318	-0.000921	0.000335	0.001263	0.002872	707.000000	199.223493	0.823418	0.002469	-0.000453	0.000394	0.001215	0.002898	708.000000	199.223493	0.822743	0.002178	-0.000145	0.000331	0.005247	0.002832
1651	0.825212	0.002221	0.000202	0.000395	0.003916	0.003683	710.000000	199.223493	0.824016	0.001941	-0.000215	0.000568	0.001987	0.003440	711.000000	199.223493	0.823283	0.002319	-0.000514	0.000469	0.002652	0.003192
1654	0.824518	0.003346	0.000419	0.000458	0.001939	0.002635	713.000000	199.223493	0.827469	0.002655	0.000850	0.000600	0.002016	0.002075	714.000000	199.223493	0.828048	0.002966	-0.000677	0.000248	0.001890	0.002407
1657	0.828376	0.002618	-0.000343	0.000435	0.004292	0.002642	716.000000	199.223493	0.827990	0.002166	0.000482	0.000370	0.002961	0.002163	717.000000	199.223493	0.826061	0.002898	-0.000152	0.000558	0.004350	0.002582
