# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.864738	0.024121	0.123961	0.111481	-0.197608	0.177027	632.000000	199.223493	0.862925	0.020796	0.097276	0.088496	-0.194078	0.175012	633.000000	199.223493	0.860860	0.019980	0.087784	0.078810	-0.190567	0.170989
1576	0.856906	0.019906	0.079598	0.071732	-0.187423	0.167553	635.000000	199.223493	0.856096	0.018730	0.071510	0.063587	-0.181240	0.164243	636.000000	199.223493	0.856539	0.017962	0.066783	0.060641	-0.179012	0.160375
1579	0.855343	0.017505	0.058551	0.052757	-0.174701	0.156498	638.000000	199.223493	0.853646	0.016133	0.057483	0.051641	-0.169657	0.151612	639.000000	199.223493	0.852122	0.017615	0.057516	0.051482	-0.164082	0.147539
1582	0.851871	0.016245	0.047135	0.042932	-0.158420	0.142162	641.000000	199.223493	0.850251	0.014738	0.038805	0.035159	-0.152103	0.136780	642.000000	199.223493	0.848630	0.013477	0.034917	0.031164	-0.147212	0.131895
1585	0.846643	0.014344	0.035657	0.032179	-0.140808	0.126547	644.000000	199.223493	0.848862	0.013908	0.031726	0.028185	-0.136381	0.122754	645.000000	199.223493	0.848804	0.013557	0.027412	0.024724	-0.131607	0.118632
1588	0.847299	0.013457	0.024420	0.021918	-0.125627	0.114402	647.000000	199.223493	0.846875	0.012831	0.022614	0.020143	-0.121393	0.110251	648.000000	199.223493	0.847222	0.012434	0.021697	0.019649	-0.119232	0.105938
1591	0.847492	0.013233	0.023513	0.020344	-0.113252	0.102999	650.000000	199.223493	0.845120	0.012561	0.020968	0.018964	-0.108941	0.098315	651.000000	199.223493	0.844792	0.012675	0.017636	0.016814	-0.104659	0.094493
1594	0.846316	0.011453	0.017747	0.015310	-0.100540	0.090423	653.000000	199.223493	0.846219	0.009945	0.014467	0.012689	-0.097435	0.086418	654.000000	199.223493	0.846624	0.009409	0.013170	0.011834	-0.094107	0.083790
1597	0.843904	0.008809	0.010146	0.007804	-0.090827	0.079412	656.000000	199.223493	0.843731	0.006914	0.007918	0.005926	-0.085793	0.075141	657.000000	199.223493	0.843287	0.007680	0.006086	0.005470	-0.081848	0.070280
1600	0.843576	0.006855	0.005589	0.004328	-0.077180	0.066269	659.000000	199.223493	0.843384	0.006227	0.004154	0.003197	-0.073785	0.062591	660.000000	199.223493	0.845158	0.005795	0.003496	0.002473	-0.068981	0.059475
1603	0.845506	0.004663	0.002118	0.001430	-0.065114	0.055325	662.000000	199.223493	0.844830	0.004212	0.000963	0.000634	-0.059915	0.052020	663.000000	199.223493	0.846104	0.003709	0.001649	0.001397	-0.057842	0.048863
1606	0.842689	0.002729	0.000833	0.001046	-0.051929	0.046088	665.000000	199.223493	0.841956	0.002883	0.002040	0.001349	-0.048534	0.043729	666.000000	199.223493	0.837751	0.004146	0.002207	0.000993	-0.046374	0.041178
1609	0.839564	0.004000	0.001706	0.001796	-0.041898	0.038378	668.000000	199.223493	0.841455	0.003330	0.000249	0.001495	-0.037732	0.035784	669.000000	199.223493	0.837751	0.003112	0.000875	0.001334	-0.035686	0.034047
1612	0.838040	0.002650	0.000921	0.001316	-0.033430	0.032862	671.000000	199.223493	0.839429	0.003101	0.001102	0.000972	-0.031211	0.029923	672.000000	199.223493	0.840683	0.003272	0.001210	0.000752	-0.030498	0.028435
1615	0.840837	0.004632	0.001415	0.000761	-0.028405	0.026777	674.000000	199.223493	0.842033	0.002886	0.000348	0.000634	-0.025309	0.024818	675.000000	199.223493	0.836979	0.003054	-0.001039	0.000212	-0.023862	0.023736
1618	0.838310	0.002821	-0.000555	0.000584	-0.023129	0.021405	677.000000	199.223493	0.837963	0.002641	-0.000195	0.000748	-0.022174	0.021187	678.000000	199.223493	0.840625	0.002930	0.000047	0.000462	-0.019753	0.020666
1621	0.840027	0.003891	-0.000731	0.000637	-0.020380	0.019035	680.000000	199.223493	0.834510	0.004280	0.001085	0.000750	-0.018249	0.017856	681.000000	199.223493	0.834626	0.003573	0.000800	0.000415	-0.017535	0.016522
1624	0.839333	0.004374	0.000987	0.000650	-0.016647	0.015541	683.000000	199.223493	0.836671	0.004096	0.001049	0.000609	-0.016792	0.013726	684.000000	199.223493	0.835706	0.004748	0.000363	0.000680	-0.012760	0.012515
1627	0.838079	0.005794	0.000532	0.000987	-0.010648	0.011819	686.000000	199.223493	0.835205	0.005802	0.000649	0.001058	-0.008989	0.010386	687.000000	199.223493	0.834356	0.004237	-0.000414	0.001079	-0.008758	0.009720
1630	0.835822	0.003360	-0.000159	0.000886	-0.007745	0.009022	689.000000	199.223493	0.832870	0.003488	-0.000702	0.000481	-0.008700	0.008953	690.000000	199.223493	0.831829	0.002780	-0.000597	0.000288	-0.008816	0.008939
1633	0.828549	0.003480	0.000853	0.000412	-0.009799	0.007141	692.000000	199.223493	0.828164	0.004170	0.000555	0.000421	-0.008575	0.007549	693.000000	199.223493	0.829687	0.003428	-0.000133	0.000321	-0.009336	0.006574
