# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.735667	0.081623	-0.000211	0.000468	-0.000627	0.001622	632.000000	199.223493	0.764583	0.054833	-0.000098	0.000535	-0.000791	0.001356	633.000000	199.223493	0.785108	0.039733	-0.000037	0.000398	-0.000376	0.002357
1576	0.796856	0.030887	0.000713	0.000627	-0.003366	0.001773	635.000000	199.223493	0.803800	0.023415	-0.000113	0.000256	-0.000116	0.000838	636.000000	199.223493	0.810243	0.019768	-0.000472	0.000478	0.001186	0.001561
1579	0.812461	0.016019	-0.000216	0.000632	0.002402	0.001867	638.000000	199.223493	0.814236	0.013604	-0.000229	0.000530	0.003945	0.001678	639.000000	199.223493	0.817091	0.011612	-0.000478	0.000333	0.001321	0.000599
1582	0.817554	0.008003	-0.000645	0.000422	0.000135	0.000891	641.000000	199.223493	0.817072	0.007663	0.000299	0.000406	0.000029	0.001258	642.000000	199.223493	0.817805	0.007600	-0.000279	0.000558	0.002064	0.000742
1585	0.822126	0.006750	0.000854	0.000597	0.002392	0.001418	644.000000	199.223493	0.823920	0.006080	0.000524	0.000185	0.002324	0.001041	645.000000	199.223493	0.824595	0.007231	0.001052	0.000559	0.001688	0.001509
1588	0.823669	0.006714	-0.000080	0.000568	0.004273	0.001403	647.000000	199.223493	0.822705	0.005550	0.000388	0.000391	0.004543	0.001611	648.000000	199.223493	0.825617	0.005515	-0.000630	0.000609	0.005112	0.002770
1591	0.828183	0.004768	0.000132	0.000391	0.003675	0.001841	650.000000	199.223493	0.827489	0.004313	-0.000178	0.000270	0.005035	0.002230	651.000000	199.223493	0.826158	0.004304	-0.000361	0.000542	0.006153	0.001592
1594	0.826929	0.004954	0.000582	0.000557	0.004774	0.001846	653.000000	199.223493	0.829205	0.005215	0.000228	0.000697	0.006954	0.002042	654.000000	199.223493	0.831655	0.004510	-0.000627	0.000908	0.006607	0.001918
1597	0.831829	0.003528	0.000815	0.000457	0.007301	0.000957	656.000000	199.223493	0.830517	0.003045	0.000797	0.000854	0.007456	0.000793	657.000000	199.223493	0.831559	0.001270	-0.000400	0.000773	0.004755	0.000646
1600	0.828395	0.002340	0.000905	0.000311	0.005527	0.001551	659.000000	199.223493	0.829572	0.001526	0.000815	0.000398	0.004736	0.000954	660.000000	199.223493	0.827180	0.002385	0.000390	0.000341	0.004070	0.001274
1603	0.826157	0.001728	-0.000338	0.000440	0.002132	0.001548	662.000000	199.223493	0.828260	0.001399	-0.000716	0.000472	0.000251	0.001846	663.000000	199.223493	0.829302	0.001649	0.000058	0.000559	0.002315	0.001175
1606	0.829533	0.001232	-0.000183	0.000299	0.000916	0.001474	665.000000	199.223493	0.828742	0.001802	0.000566	0.000350	-0.000203	0.001054	666.000000	199.223493	0.828820	0.001315	0.000409	0.000225	-0.000926	0.001462
1609	0.829360	0.001630	-0.000147	0.000216	-0.001698	0.001026	668.000000	199.223493	0.828897	0.001904	0.000332	0.000359	-0.002324	0.001547	669.000000	199.223493	0.829977	0.001861	0.000585	0.000650	-0.001736	0.002461
1612	0.830999	0.002520	-0.000066	0.000595	-0.001254	0.002531	671.000000	199.223493	0.831964	0.003686	0.000591	0.000215	-0.000627	0.002188	672.000000	199.223493	0.830305	0.002846	0.000443	0.000272	0.000135	0.002497
