# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.858854	0.024793	0.119130	0.106111	0.198158	0.176534	632.000000	199.223493	0.858063	0.023052	0.107577	0.096012	0.194271	0.174650	633.000000	199.223493	0.857253	0.021111	0.091383	0.082251	0.189632	0.171895
1576	0.852469	0.020630	0.081401	0.072425	0.185040	0.168625	635.000000	199.223493	0.850039	0.018950	0.072558	0.063888	0.182475	0.164105	636.000000	199.223493	0.850887	0.017961	0.058858	0.052530	0.178463	0.159608
1579	0.852354	0.017288	0.057626	0.051995	0.172300	0.155124	638.000000	199.223493	0.848360	0.017050	0.053568	0.048271	0.166474	0.150347	639.000000	199.223493	0.848727	0.016422	0.044269	0.039198	0.162481	0.146111
1582	0.846547	0.016086	0.041776	0.037174	0.157726	0.141119	641.000000	199.223493	0.846740	0.015527	0.035147	0.031751	0.152209	0.135843	642.000000	199.223493	0.844888	0.012783	0.023375	0.021891	0.144377	0.129845
1585	0.843943	0.013333	0.019357	0.018233	0.138060	0.124392	644.000000	199.223493	0.846605	0.012086	0.019445	0.018610	0.131877	0.118657	645.000000	199.223493	0.846489	0.012710	0.016556	0.015968	0.126910	0.113885
1588	0.846026	0.013089	0.013680	0.012046	0.119801	0.110412	647.000000	199.223493	0.846643	0.011280	0.014708	0.013192	0.113812	0.106109	648.000000	199.223493	0.849595	0.010628	0.013815	0.011511	0.108401	0.102029
1591	0.847319	0.010087	0.010908	0.008655	0.103974	0.096669	650.000000	199.223493	0.844888	0.010015	0.009882	0.007998	0.097994	0.093027	651.000000	199.223493	0.847589	0.008596	0.010594	0.008786	0.096190	0.089359
1594	0.846972	0.006883	0.007106	0.005969	0.091194	0.084911	653.000000	199.223493	0.845583	0.007783	0.009580	0.007827	0.085050	0.081434	654.000000	199.223493	0.843325	0.007725	0.007266	0.006558	0.081944	0.077178
1597	0.841551	0.007411	0.006902	0.006387	0.075068	0.073643	656.000000	199.223493	0.843576	0.007069	0.007516	0.006426	0.071335	0.068778	657.000000	199.223493	0.843422	0.006793	0.006598	0.006499	0.068740	0.065203
1600	0.842284	0.005388	0.005991	0.005830	0.066416	0.061268	659.000000	199.223493	0.842303	0.005639	0.005255	0.004635	0.061024	0.057301	660.000000	199.223493	0.838638	0.006772	0.004226	0.003107	0.058237	0.054076
1603	0.839892	0.006809	0.005217	0.003694	0.055951	0.051140	662.000000	199.223493	0.838445	0.006045	0.003290	0.002267	0.052016	0.048139	663.000000	199.223493	0.839988	0.005276	0.002520	0.002266	0.048476	0.045452
1606	0.840799	0.004723	0.003147	0.002342	0.042949	0.043272	665.000000	199.223493	0.841377	0.005479	0.003034	0.003169	0.041888	0.041143	666.000000	199.223493	0.840316	0.004544	0.003007	0.001961	0.037143	0.038989
1609	0.836130	0.004968	0.002036	0.000938	0.036661	0.037474	668.000000	199.223493	0.835204	0.005389	0.001091	0.001668	0.035079	0.034576	669.000000	199.223493	0.834317	0.004966	0.000752	0.001492	0.033777	0.033254
1612	0.834761	0.005006	0.001329	0.000986	0.033295	0.030693	671.000000	199.223493	0.836034	0.004390	0.001240	0.000642	0.028241	0.028471	672.000000	199.223493	0.838735	0.005267	0.000954	0.000613	0.028029	0.026685
1615	0.838079	0.005089	0.000717	0.000222	0.023756	0.025288	674.000000	199.223493	0.836825	0.003252	-0.000230	0.000331	0.024257	0.024155	675.000000	199.223493	0.836169	0.004131	0.000384	0.000242	0.019107	0.022647
1618	0.835397	0.004551	0.000793	0.000748	0.019628	0.020591	677.000000	199.223493	0.839101	0.004911	0.000229	0.001111	0.018355	0.018778	678.000000	199.223493	0.833738	0.003746	0.000792	0.000659	0.017062	0.016682
1621	0.834414	0.003093	0.000752	0.000436	0.014747	0.016223	680.000000	199.223493	0.835070	0.003277	0.000786	0.000618	0.017419	0.015388	681.000000	199.223493	0.835340	0.003892	-0.000136	0.000364	0.015037	0.015151
1624	0.837307	0.004064	0.000663	0.000334	0.013899	0.013949	683.000000	199.223493	0.838734	0.003849	0.000525	0.000770	0.011873	0.012740	684.000000	199.223493	0.840760	0.005179	0.000762	0.000773	0.010533	0.011736
1627	0.838175	0.004098	0.000292	0.000274	0.009404	0.011741	686.000000	199.223493	0.838869	0.003296	-0.000368	0.000445	0.010503	0.011084	687.000000	199.223493	0.839043	0.003700	-0.000553	0.000916	0.009095	0.010235
