# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.736767	0.081868	0.000779	0.000320	0.001292	0.002097	632.000000	199.223493	0.767998	0.053701	0.000374	0.000361	-0.000357	0.001174	633.000000	199.223493	0.786941	0.038593	-0.000762	0.000245	0.002016	0.001201
1576	0.794637	0.028934	-0.000847	0.000287	-0.000029	0.001392	635.000000	199.223493	0.800232	0.022621	-0.000698	0.000271	0.001977	0.000952	636.000000	199.223493	0.807330	0.017510	-0.000653	0.000403	0.002122	0.001584
1579	0.813156	0.013120	0.000438	0.000285	0.001862	0.000924	638.000000	199.223493	0.812789	0.012414	0.000104	0.000612	0.002122	0.000460	639.000000	199.223493	0.819117	0.010278	-0.000296	0.000343	0.000424	0.000540
1582	0.821123	0.009588	-0.001496	0.000430	0.000501	0.000850	641.000000	199.223493	0.819599	0.007745	-0.001137	0.000647	0.002749	0.000378	642.000000	199.223493	0.819811	0.005985	-0.000239	0.000587	0.002913	0.000575
1585	0.820756	0.005941	-0.000991	0.000386	0.001456	0.000966	644.000000	199.223493	0.823457	0.004390	-0.001059	0.000372	0.001215	0.001137	645.000000	199.223493	0.822589	0.003897	0.000256	0.000387	0.002894	0.001490
1588	0.823997	0.002823	-0.000288	0.000645	0.002151	0.001164	647.000000	199.223493	0.823901	0.003632	-0.000528	0.000254	0.000829	0.000967	648.000000	199.223493	0.826640	0.003214	-0.000229	0.000372	0.002595	0.000901
1591	0.828067	0.003254	-0.000368	0.000778	0.002315	0.001323	650.000000	199.223493	0.827238	0.002896	-0.000097	0.000694	0.003810	0.001093	651.000000	199.223493	0.826177	0.001700	-0.000513	0.000328	0.003463	0.000951
1594	0.824884	0.001940	-0.000874	0.000280	0.002460	0.001761	653.000000	199.223493	0.827025	0.003247	0.000601	0.000490	0.003347	0.001711	654.000000	199.223493	0.824479	0.002851	-0.000684	0.000450	0.002074	0.001928
1597	0.825598	0.003900	-0.000220	0.000197	-0.000637	0.002004	656.000000	199.223493	0.828704	0.003655	-0.000255	0.000421	-0.000540	0.002391	657.000000	199.223493	0.830150	0.003168	0.000060	0.000729	0.000781	0.002841
1600	0.828009	0.004015	-0.001314	0.000457	0.000646	0.002274	659.000000	199.223493	0.830363	0.003439	-0.000596	0.000507	0.001090	0.001799	660.000000	199.223493	0.827450	0.003738	0.000883	0.000616	0.000058	0.002412
1603	0.827701	0.003047	0.000364	0.000341	0.000511	0.002705	662.000000	199.223493	0.829302	0.003958	-0.000396	0.000530	-0.000338	0.002866	663.000000	199.223493	0.827874	0.002546	-0.000366	0.000621	-0.001070	0.002467
1606	0.827624	0.002419	0.000275	0.000385	-0.002238	0.001814	665.000000	199.223493	0.827913	0.002446	-0.000132	0.000463	-0.001312	0.002408	666.000000	199.223493	0.830247	0.003079	0.000437	0.000288	-0.001842	0.001724
1609	0.832349	0.001848	0.000118	0.000596	-0.001852	0.001410	668.000000	199.223493	0.829880	0.001676	-0.000715	0.000530	0.000096	0.001385	669.000000	199.223493	0.833410	0.002763	-0.000549	0.000355	0.000357	0.001775
1612	0.831694	0.003251	-0.000376	0.000778	-0.000473	0.001514	671.000000	199.223493	0.829726	0.003014	-0.000214	0.000733	0.000608	0.002004	672.000000	199.223493	0.828684	0.003966	-0.001054	0.000605	-0.000434	0.001059
1615	0.830285	0.003107	0.000001	0.000328	-0.000492	0.001600	674.000000	199.223493	0.828549	0.002093	-0.000204	0.000496	-0.001447	0.001120	675.000000	199.223493	0.827913	0.001695	-0.001219	0.000784	-0.001061	0.001761
1618	0.828704	0.002296	0.000633	0.000258	-0.000550	0.002263	677.000000	199.223493	0.829032	0.002500	0.000670	0.000412	-0.000241	0.002097	678.000000	199.223493	0.827064	0.003255	0.000787	0.000772	0.001206	0.001869
1621	0.826543	0.003506	0.001618	0.000313	0.001891	0.001641	680.000000	199.223493	0.828491	0.004295	0.000661	0.000402	0.000424	0.002340	681.000000	199.223493	0.829514	0.004255	0.000606	0.000561	0.001109	0.002366
1624	0.829032	0.004251	0.000413	0.000346	0.001302	0.002059	683.000000	199.223493	0.831134	0.003493	-0.000286	0.000405	0.000984	0.001967	684.000000	199.223493	0.833005	0.003386	0.000839	0.001036	0.002045	0.001831
1627	0.830112	0.003819	0.000522	0.000561	0.000646	0.002203	686.000000	199.223493	0.831019	0.002216	-0.000884	0.000303	0.000068	0.001939	687.000000	199.223493	0.834722	0.003226	-0.000905	0.000664	0.000222	0.002062
1630	0.831867	0.002661	-0.000268	0.000371	0.001090	0.001738	689.000000	199.223493	0.831906	0.001135	-0.000368	0.000417	0.001871	0.002342	690.000000	199.223493	0.828183	0.001749	0.000021	0.000073	0.000569	0.001949
1633	0.829880	0.001594	0.000382	0.000226	0.001504	0.001928	692.000000	199.223493	0.827527	0.002222	0.000470	0.000423	-0.001080	0.001035	693.000000	199.223493	0.827469	0.001298	-0.000304	0.000415	0.000801	0.001877
1636	0.826408	0.002288	-0.000576	0.000701	-0.000772	0.001931	695.000000	199.223493	0.828665	0.002216	-0.000529	0.000441	-0.002990	0.001884	696.000000	199.223493	0.827161	0.002531	-0.000814	0.000481	-0.003472	0.001540
1639	0.827797	0.002757	-0.000401	0.000243	-0.000135	0.001353	698.000000	199.223493	0.828993	0.003323	-0.000395	0.000453	-0.000849	0.001275	699.000000	199.223493	0.831154	0.002861	-0.000267	0.000836	0.000270	0.001044
