# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.859838	0.024280	0.119791	0.106459	-0.196643	0.177070	632.000000	199.223493	0.858025	0.022945	0.101483	0.091474	-0.193085	0.175397	633.000000	199.223493	0.852604	0.020430	0.081500	0.073244	-0.188224	0.171698
1576	0.853781	0.019705	0.071757	0.064095	-0.184163	0.168487	635.000000	199.223493	0.851099	0.017981	0.057400	0.051339	-0.178877	0.163527	636.000000	199.223493	0.849383	0.016580	0.051037	0.045731	-0.172946	0.158894
1579	0.846335	0.017187	0.047950	0.042573	-0.169232	0.153987	638.000000	199.223493	0.846315	0.017059	0.041773	0.037911	-0.163599	0.148701	639.000000	199.223493	0.848514	0.016866	0.046365	0.041206	-0.156607	0.144027
1582	0.847107	0.016325	0.043050	0.038522	-0.152498	0.140291	641.000000	199.223493	0.847203	0.015022	0.036777	0.033825	-0.147666	0.135086	642.000000	199.223493	0.848823	0.013894	0.034920	0.031558	-0.145293	0.130833
1585	0.849576	0.013772	0.028684	0.025660	-0.138947	0.126361	644.000000	199.223493	0.844483	0.013791	0.023813	0.021644	-0.133449	0.121315	645.000000	199.223493	0.841532	0.013879	0.023679	0.021228	-0.126061	0.115881
1588	0.839159	0.012226	0.016386	0.014396	-0.119724	0.110194	647.000000	199.223493	0.841686	0.012236	0.018964	0.017039	-0.116310	0.105714	648.000000	199.223493	0.841358	0.011841	0.018502	0.016268	-0.109876	0.100282
1591	0.839950	0.011914	0.015660	0.013517	-0.105256	0.096361	650.000000	199.223493	0.839506	0.012516	0.015372	0.014247	-0.099981	0.092375	651.000000	199.223493	0.839140	0.012880	0.015381	0.013152	-0.094975	0.088392
1594	0.839005	0.012967	0.014490	0.013349	-0.091946	0.084273	653.000000	199.223493	0.841030	0.013028	0.015411	0.013978	-0.089381	0.080309	654.000000	199.223493	0.840451	0.011700	0.009617	0.008459	-0.084269	0.076042
1597	0.839680	0.010555	0.005464	0.005691	-0.081289	0.071853	656.000000	199.223493	0.839950	0.011352	0.006965	0.006310	-0.077730	0.068374	657.000000	199.223493	0.835397	0.010592	0.004752	0.004055	-0.071991	0.065557
1600	0.837693	0.010758	0.003773	0.003854	-0.070004	0.061992	659.000000	199.223493	0.837288	0.009378	0.005685	0.004926	-0.066966	0.058951	660.000000	199.223493	0.837519	0.009056	0.003575	0.003538	-0.064236	0.055750
