# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.734838	0.081820	0.000235	0.000619	-0.000511	0.000679	632.000000	199.223493	0.765741	0.054032	0.000372	0.000674	-0.000203	0.001254	633.000000	199.223493	0.783507	0.038031	0.000813	0.000781	0.000849	0.001376
1576	0.794464	0.026806	0.000662	0.000352	0.000366	0.001658	635.000000	199.223493	0.806308	0.021891	0.000965	0.000273	-0.000096	0.001800	636.000000	199.223493	0.812693	0.018271	0.000809	0.000358	-0.000530	0.001210
1579	0.817091	0.015006	0.000859	0.000358	-0.000019	0.001211	638.000000	199.223493	0.817824	0.012961	-0.000088	0.000725	-0.001447	0.001515	639.000000	199.223493	0.819599	0.011542	-0.000057	0.000290	-0.000984	0.001345
1582	0.819888	0.010107	-0.000257	0.000287	-0.003684	0.001079	641.000000	199.223493	0.821142	0.010105	0.000056	0.000752	-0.004591	0.001491	642.000000	199.223493	0.824055	0.008279	-0.000738	0.000320	-0.004842	0.001256
1585	0.823418	0.008036	-0.000107	0.000344	-0.004639	0.000938	644.000000	199.223493	0.822608	0.007985	0.000190	0.000544	-0.004447	0.000401	645.000000	199.223493	0.824576	0.007437	0.000421	0.000537	-0.004234	0.000561
1588	0.825232	0.007792	-0.001057	0.000591	-0.002961	0.001686	647.000000	199.223493	0.824441	0.004124	0.000617	0.000547	-0.003762	0.001498	648.000000	199.223493	0.824634	0.003934	0.000247	0.000263	-0.005131	0.001369
1591	0.828453	0.003711	0.000858	0.000154	-0.004736	0.000802	650.000000	199.223493	0.829263	0.003703	0.000805	0.000361	-0.004909	0.000814	651.000000	199.223493	0.831385	0.003876	0.000741	0.000436	-0.002508	0.000949
1594	0.830305	0.003061	0.001057	0.000659	-0.001958	0.001011	653.000000	199.223493	0.830768	0.003269	0.001099	0.000560	-0.003135	0.000623	654.000000	199.223493	0.833507	0.003813	0.000569	0.000277	-0.002180	0.000804
1597	0.833217	0.004204	0.000937	0.000457	0.000164	0.001608	656.000000	199.223493	0.834047	0.005245	0.001324	0.000774	0.000067	0.001072	657.000000	199.223493	0.834066	0.004874	0.001187	0.000949	0.001061	0.001835
1600	0.833796	0.005461	0.000272	0.000824	-0.000463	0.002637	659.000000	199.223493	0.831578	0.005486	0.000046	0.000995	0.000993	0.002377	660.000000	199.223493	0.831192	0.004223	0.000333	0.000063	-0.001611	0.002012
1603	0.831964	0.004608	0.001208	0.000382	-0.000762	0.001886	662.000000	199.223493	0.830961	0.003765	0.000694	0.000698	-0.000424	0.001539	663.000000	199.223493	0.831462	0.003182	0.000163	0.000660	-0.001601	0.001752
1606	0.828646	0.003401	-0.000216	0.000296	-0.003337	0.002348	665.000000	199.223493	0.830652	0.003940	0.000663	0.000295	-0.001890	0.001933	666.000000	199.223493	0.831559	0.004338	0.000819	0.000901	-0.001939	0.001928
1609	0.831366	0.003528	0.000460	0.000423	-0.004543	0.001312	668.000000	199.223493	0.830671	0.003982	-0.000031	0.000463	-0.002421	0.001895	669.000000	199.223493	0.834028	0.003082	0.000470	0.000789	-0.003492	0.001658
1612	0.834202	0.002289	0.000648	0.000202	-0.002392	0.001475	671.000000	199.223493	0.834606	0.001340	0.000412	0.000145	0.000260	0.001725	672.000000	199.223493	0.836169	0.002677	0.001208	0.000673	0.000463	0.001429
1615	0.833102	0.002199	0.000240	0.000676	0.000781	0.002142	674.000000	199.223493	0.831558	0.001186	-0.000454	0.000579	0.000164	0.002396	675.000000	199.223493	0.828357	0.001276	-0.000176	0.000689	-0.003337	0.001450
1618	0.829668	0.001068	-0.000194	0.000207	-0.001726	0.002849	677.000000	199.223493	0.831443	0.001102	0.000018	0.000621	-0.001042	0.001990	678.000000	199.223493	0.830825	0.002635	0.000266	0.000276	0.000154	0.001714
1621	0.831906	0.002167	0.000202	0.000416	0.000868	0.002364	680.000000	199.223493	0.834356	0.002559	0.000773	0.000276	0.001524	0.002663	681.000000	199.223493	0.831752	0.003072	0.000309	0.000492	0.000675	0.002644
1624	0.832542	0.002253	0.000605	0.000105	0.000096	0.002741	683.000000	199.223493	0.834028	0.002367	-0.000652	0.000459	0.000878	0.002054	684.000000	199.223493	0.833179	0.002009	0.000367	0.000550	0.001938	0.002049
1627	0.829610	0.002118	-0.000822	0.000116	-0.000232	0.002113	686.000000	199.223493	0.829919	0.001122	0.000623	0.000764	-0.000039	0.001237	687.000000	199.223493	0.830594	0.001533	-0.000605	0.000852	0.001013	0.001159
1630	0.830768	0.001686	-0.000505	0.000349	-0.000231	0.001237	689.000000	199.223493	0.830093	0.002279	0.000070	0.000659	-0.000366	0.001254	690.000000	199.223493	0.832060	0.002822	-0.000587	0.000424	-0.001717	0.002008
1633	0.833739	0.002163	-0.000046	0.000580	-0.001437	0.001413	692.000000	199.223493	0.830131	0.003029	0.000293	0.000367	-0.000097	0.002115	693.000000	199.223493	0.829822	0.002894	-0.000467	0.000861	-0.000299	0.001775
1636	0.828877	0.001253	-0.000648	0.000904	0.000444	0.002317	695.000000	199.223493	0.829475	0.001084	-0.001208	0.000587	0.000463	0.001147	696.000000	199.223493	0.830228	0.001327	0.000045	0.000678	0.000878	0.001097
1639	0.831404	0.001511	0.000352	0.000851	0.001563	0.001512	698.000000	199.223493	0.831983	0.001722	-0.000585	0.000498	0.002681	0.001302	699.000000	199.223493	0.832484	0.001317	0.000906	0.000429	0.001621	0.001962
1642	0.832870	0.001062	-0.000449	0.000481	0.001640	0.001975	701.000000	199.223493	0.836304	0.001966	0.001169	0.000329	0.001167	0.001767	702.000000	199.223493	0.834510	0.001682	0.000570	0.000688	-0.001331	0.002367
1645	0.832890	0.002771	-0.000212	0.000860	0.000183	0.001590	704.000000	199.223493	0.833758	0.003444	-0.000196	0.000461	-0.000752	0.001823	705.000000	199.223493	0.834259	0.003326	0.000478	0.000997	0.000588	0.002279
1648	0.829822	0.003445	0.000227	0.000545	-0.000540	0.001919	707.000000	199.223493	0.831269	0.004384	0.000092	0.000646	0.000231	0.001747	708.000000	199.223493	0.829417	0.004456	0.000338	0.000475	0.000926	0.001256
1651	0.830401	0.004595	0.000275	0.000234	0.000762	0.001135	710.000000	199.223493	0.831269	0.005494	-0.000108	0.000293	0.001051	0.000621	711.000000	199.223493	0.832022	0.004272	0.000905	0.000210	-0.000800	0.001933
1654	0.828087	0.004754	-0.000772	0.000350	-0.000125	0.001902	713.000000	199.223493	0.827874	0.005050	0.000671	0.000838	-0.000029	0.002504	714.000000	199.223493	0.830170	0.004595	0.001027	0.000421	0.000704	0.002358
1657	0.829147	0.005587	0.002159	0.000520	0.000820	0.002830	716.000000	199.223493	0.830903	0.004073	-0.000076	0.000256	-0.000174	0.002862	717.000000	199.223493	0.832870	0.004277	-0.000060	0.000866	0.001630	0.002035
1660	0.832022	0.004059	0.000341	0.000533	0.001736	0.001798	719.000000	199.223493	0.833314	0.004472	0.000882	0.000414	0.000646	0.002353	720.000000	199.223493	0.829842	0.003467	0.001162	0.000495	0.000482	0.003128
1663	0.830864	0.002180	0.000530	0.000888	0.000916	0.002543	722.000000	199.223493	0.825289	0.001711	0.000413	0.000447	0.000656	0.002427	723.000000	199.223493	0.824653	0.001607	0.000357	0.000432	-0.000627	0.002552
1666	0.825540	0.001166	-0.000239	0.000340	-0.000791	0.001416	725.000000	199.223493	0.826447	0.001188	-0.000897	0.000606	-0.001437	0.001526	726.000000	199.223493	0.826871	0.002470	0.000057	0.000434	0.000936	0.002081
1669	0.825810	0.003810	0.000342	0.000329	0.001659	0.001890	728.000000	199.223493	0.830015	0.002593	0.000680	0.000873	0.002749	0.001625	729.000000	199.223493	0.830170	0.002022	-0.000298	0.000512	0.002662	0.002196
1672	0.833025	0.001615	-0.000488	0.000685	0.003135	0.001459	731.000000	199.223493	0.832851	0.001451	-0.000110	0.000253	0.003154	0.001443	732.000000	199.223493	0.835359	0.002244	-0.001076	0.000686	0.004099	0.001993
1675	0.834394	0.001580	-0.000352	0.000497	0.003713	0.002582	734.000000	199.223493	0.834992	0.001916	-0.000272	0.000647	0.004292	0.002193	735.000000	199.223493	0.834645	0.000708	0.000432	0.000615	0.006732	0.002561
1678	0.835320	0.002004	0.000083	0.000307	0.004591	0.002041	737.000000	199.223493	0.838407	0.002158	-0.000522	0.000275	0.003983	0.001812	738.000000	199.223493	0.835976	0.002830	0.000649	0.000587	0.004446	0.001934
1681	0.835359	0.001511	0.000681	0.000516	0.004032	0.002343	740.000000	199.223493	0.837307	0.002541	-0.000036	0.000544	0.004215	0.002054	741.000000	199.223493	0.837770	0.002144	0.000835	0.000389	0.001427	0.002329
1684	0.835050	0.001256	-0.000358	0.000508	0.003192	0.002501	743.000000	199.223493	0.835687	0.001778	-0.000904	0.000315	0.000916	0.002713	744.000000	199.223493	0.832929	0.002181	-0.000337	0.000334	0.003183	0.002005
1687	0.836073	0.002092	-0.000138	0.000641	0.004909	0.002394	746.000000	199.223493	0.836864	0.002285	-0.000459	0.000477	0.003241	0.002602	747.000000	199.223493	0.835629	0.003675	-0.000465	0.000463	0.005777	0.002087
1690	0.835841	0.003987	-0.000308	0.000477	0.003684	0.001931	749.000000	199.223493	0.837134	0.003800	-0.000805	0.000642	0.003858	0.001607	750.000000	199.223493	0.835455	0.003236	0.000642	0.000901	0.002402	0.002719
1693	0.835127	0.003603	0.000460	0.000805	0.002691	0.002385	752.000000	199.223493	0.833873	0.001382	-0.000617	0.000447	0.001196	0.002562	753.000000	199.223493	0.832755	0.002607	0.001029	0.000624	0.000473	0.002451
1696	0.833276	0.002010	0.000620	0.000592	0.001312	0.002296	755.000000	199.223493	0.834375	0.002970	0.001323	0.000299	0.000444	0.002154	756.000000	199.223493	0.835378	0.003240	0.001829	0.000681	0.000800	0.001343
1699	0.833449	0.003347	0.000644	0.001083	0.001591	0.001536	758.000000	199.223493	0.833237	0.002788	0.000548	0.000721	0.001148	0.002125	759.000000	199.223493	0.832813	0.001979	0.000801	0.000744	-0.000029	0.003116
1702	0.833063	0.001669	0.000156	0.000598	0.000868	0.001973	761.000000	199.223493	0.832697	0.000561	0.000713	0.000779	0.001022	0.002328	762.000000	199.223493	0.834105	0.000658	-0.000892	0.000687	0.003125	0.002636
1705	0.831597	0.002319	-0.000138	0.000555	0.000897	0.002035	764.000000	199.223493	0.828491	0.001240	-0.000465	0.000653	0.002874	0.001840	765.000000	199.223493	0.831289	0.002022	0.000890	0.000474	0.001717	0.002230
1708	0.833391	0.002392	0.001062	0.000142	0.002045	0.002211	767.000000	199.223493	0.832543	0.002754	-0.000180	0.000328	0.004128	0.002215	768.000000	199.223493	0.831057	0.002148	0.000031	0.000472	0.004070	0.000635
1711	0.829726	0.002484	0.000555	0.000572	0.003636	0.001528	770.000000	199.223493	0.826717	0.002042	0.000897	0.000404	0.004234	0.001265	771.000000	199.223493	0.828588	0.002129	0.000566	0.000541	0.003530	0.001254
1714	0.831867	0.002255	0.000190	0.000431	0.004032	0.001614	773.000000	199.223493	0.829147	0.002055	-0.000412	0.000290	0.004456	0.002545	774.000000	199.223493	0.828164	0.000745	0.000186	0.000482	0.003318	0.002136
1717	0.827932	0.001289	-0.000231	0.000473	0.003501	0.001921	776.000000	199.223493	0.826350	0.001319	0.000640	0.000559	0.005121	0.001733	777.000000	199.223493	0.825039	0.001630	-0.000147	0.000177	0.004109	0.001426
1720	0.826292	0.003061	-0.000124	0.000462	0.002913	0.001224	779.000000	199.223493	0.825077	0.002130	0.000072	0.000704	0.004611	0.000900	780.000000	199.223493	0.828260	0.002210	0.001107	0.000624	0.003897	0.001212
1723	0.829707	0.002665	0.000130	0.000218	0.002074	0.002307	782.000000	199.223493	0.831173	0.002442	-0.000060	0.000316	0.001157	0.001951	783.000000	199.223493	0.830575	0.002379	0.000688	0.000547	-0.001726	0.002253
1726	0.828337	0.002456	-0.000242	0.000351	-0.000154	0.003161	785.000000	199.223493	0.829417	0.002013	-0.000515	0.000244	0.000019	0.003272	786.000000	199.223493	0.832330	0.002272	0.000985	0.000152	-0.002064	0.003206
1729	0.831906	0.001320	0.000563	0.000937	-0.001495	0.002770	788.000000	199.223493	0.832697	0.002755	-0.000578	0.000259	-0.002286	0.002691	789.000000	199.223493	0.832716	0.002998	0.000223	0.000692	-0.000887	0.002429
1732	0.833179	0.002313	0.000270	0.000615	-0.002006	0.003205	791.000000	199.223493	0.830922	0.002110	0.000111	0.000613	-0.003443	0.003191	792.000000	199.223493	0.831057	0.003160	0.000768	0.000487	-0.004591	0.002853
1735	0.832793	0.002944	0.000747	0.000465	-0.003067	0.002743	794.000000	199.223493	0.831809	0.003719	0.000773	0.000385	-0.004080	0.002190	795.000000	199.223493	0.832523	0.002834	-0.000405	0.000445	-0.002122	0.002612
1738	0.834510	0.002832	0.000200	0.000427	-0.001128	0.002439	797.000000	199.223493	0.836169	0.002475	-0.000819	0.000452	0.000376	0.002739	798.000000	199.223493	0.834877	0.001931	0.000251	0.000608	-0.001071	0.001404
1741	0.832504	0.003094	0.000511	0.000411	-0.002951	0.002536	800.000000	199.223493	0.834684	0.002685	0.000018	0.000435	-0.002614	0.002054	801.000000	199.223493	0.835918	0.002264	-0.000090	0.000403	-0.002700	0.001525
1744	0.835243	0.002862	-0.000787	0.000744	-0.002536	0.001535	803.000000	199.223493	0.835359	0.002145	0.000064	0.000711	-0.002228	0.001715	804.000000	199.223493	0.834896	0.001180	0.000467	0.000283	-0.000646	0.002756
1747	0.832407	0.001046	0.000384	0.000269	0.000559	0.002798	806.000000	199.223493	0.833604	0.001357	-0.000311	0.000434	-0.000077	0.001684	807.000000	199.223493	0.832369	0.001496	0.001568	0.000410	-0.000473	0.002252
1750	0.832562	0.003213	0.000603	0.000675	0.000203	0.002109	809.000000	199.223493	0.832137	0.002676	0.000798	0.000621	-0.000154	0.000623	810.000000	199.223493	0.832099	0.003882	-0.000462	0.000528	-0.003019	0.000707
1753	0.832388	0.004440	-0.000584	0.000521	-0.000695	0.001133	812.000000	199.223493	0.831057	0.002787	0.000751	0.001024	-0.001823	0.001104	813.000000	199.223493	0.829552	0.003226	-0.000517	0.000409	-0.000752	0.001686
1756	0.827894	0.002758	-0.000435	0.000408	-0.000183	0.000716	815.000000	199.223493	0.825926	0.003288	0.000317	0.000311	0.000569	0.000882	816.000000	199.223493	0.824055	0.003075	0.000600	0.000302	0.001746	0.001142
1759	0.822936	0.001795	-0.000416	0.000703	0.002161	0.001432	818.000000	199.223493	0.825424	0.002253	-0.000111	0.000503	0.000116	0.001260	819.000000	199.223493	0.830073	0.002387	-0.000675	0.000521	0.000617	0.000919
1762	0.828974	0.003008	-0.000942	0.000742	-0.001456	0.001421	821.000000	199.223493	0.831655	0.003914	0.000290	0.000416	-0.000280	0.001492	822.000000	199.223493	0.830131	0.003510	0.000499	0.000520	-0.001196	0.000765
1765	0.830015	0.003714	-0.000369	0.000505	-0.000511	0.000838	824.000000	199.223493	0.828376	0.002848	-0.000593	0.000340	-0.001910	0.001124	825.000000	199.223493	0.827527	0.004919	-0.000360	0.000699	-0.002595	0.001777
1768	0.829359	0.003945	-0.000405	0.000618	-0.001032	0.001093	827.000000	199.223493	0.828279	0.004894	-0.000025	0.000371	-0.001996	0.001514	828.000000	199.223493	0.825405	0.003957	0.000091	0.000343	-0.000289	0.002280
1771	0.827141	0.003421	-0.000277	0.000555	0.001534	0.001395	830.000000	199.223493	0.827778	0.003481	0.000020	0.000297	0.000646	0.001431	831.000000	199.223493	0.829476	0.002789	-0.001188	0.000456	0.001360	0.001532
1774	0.832041	0.002816	0.000179	0.000809	0.002932	0.001421	833.000000	199.223493	0.832716	0.003553	-0.000218	0.000296	0.002749	0.000650	834.000000	199.223493	0.832292	0.002465	-0.000609	0.000360	0.004446	0.000613
1777	0.829495	0.003015	-0.001138	0.000487	0.002874	0.001072	836.000000	199.223493	0.826022	0.003276	-0.000691	0.000427	0.001138	0.001021	837.000000	199.223493	0.828414	0.002992	0.000237	0.001015	0.002006	0.000908
