# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.737674	0.082752	0.000205	0.000204	0.000675	0.001342	632.000000	199.223493	0.768210	0.053745	0.000242	0.000622	0.000492	0.000673	633.000000	199.223493	0.787538	0.038577	0.000501	0.000737	0.000772	0.001441
1576	0.796894	0.028284	0.001171	0.000487	0.000569	0.001299	635.000000	199.223493	0.805710	0.021751	0.000688	0.000261	0.000260	0.002052	636.000000	199.223493	0.811516	0.017348	0.000642	0.000460	0.000193	0.001975
1579	0.816261	0.012860	0.000129	0.000219	0.001476	0.001103	638.000000	199.223493	0.818981	0.011659	-0.000628	0.000340	0.001225	0.001117	639.000000	199.223493	0.821894	0.010024	-0.000840	0.000461	0.000772	0.001125
1582	0.821856	0.008299	0.001339	0.000473	-0.000704	0.001670	641.000000	199.223493	0.822454	0.007913	-0.000219	0.000287	-0.001804	0.001857	642.000000	199.223493	0.821046	0.008282	0.000732	0.000266	-0.001929	0.001387
1585	0.822569	0.006868	-0.000021	0.000503	-0.001977	0.001791	644.000000	199.223493	0.822878	0.006088	0.000586	0.000355	-0.001939	0.001165	645.000000	199.223493	0.826524	0.005237	0.000145	0.000605	-0.001900	0.001899
1588	0.827334	0.003861	-0.000390	0.000314	-0.002807	0.001460	647.000000	199.223493	0.829456	0.003733	-0.000196	0.000425	-0.003318	0.001455	648.000000	199.223493	0.828530	0.003603	-0.000365	0.000416	-0.003135	0.002268
1591	0.830652	0.003598	-0.000195	0.000708	-0.003125	0.001901	650.000000	199.223493	0.828395	0.002625	0.000045	0.000785	-0.001755	0.002202	651.000000	199.223493	0.829360	0.003643	-0.000137	0.000635	-0.001977	0.001816
1594	0.831211	0.002835	-0.001521	0.000553	-0.001765	0.002890	653.000000	199.223493	0.834413	0.002445	-0.000588	0.000860	-0.001591	0.003365	654.000000	199.223493	0.833777	0.001981	0.000535	0.000633	-0.001765	0.002607
1597	0.832967	0.002306	0.000161	0.000364	0.000251	0.002724	656.000000	199.223493	0.829919	0.002455	-0.000404	0.000410	-0.002141	0.001952	657.000000	199.223493	0.829360	0.002419	0.000014	0.000307	-0.003164	0.001712
1600	0.830652	0.003281	-0.001423	0.000796	-0.003511	0.001785	659.000000	199.223493	0.833198	0.001628	-0.000609	0.000462	-0.000579	0.001296	660.000000	199.223493	0.830594	0.001967	0.000836	0.000405	-0.003009	0.001699
1603	0.830710	0.003937	-0.000372	0.000168	-0.004302	0.001159	662.000000	199.223493	0.828433	0.002182	-0.000630	0.000281	-0.003347	0.001221	663.000000	199.223493	0.827469	0.002996	0.000216	0.000419	-0.002353	0.000512
1606	0.827681	0.003474	0.000206	0.000341	-0.000164	0.001570	665.000000	199.223493	0.827758	0.003988	-0.000122	0.000506	-0.000916	0.001669	666.000000	199.223493	0.829224	0.004640	-0.000166	0.000469	-0.000868	0.001455
1609	0.829167	0.005070	0.000451	0.000485	-0.000154	0.001981	668.000000	199.223493	0.829475	0.004452	-0.000439	0.000833	0.002537	0.002306	669.000000	199.223493	0.828704	0.004347	-0.000348	0.000317	0.001939	0.001829
1612	0.831655	0.003882	-0.000800	0.000679	0.001379	0.001404	671.000000	199.223493	0.832427	0.003389	-0.000797	0.000838	0.002450	0.002394	672.000000	199.223493	0.830536	0.003663	0.001051	0.000271	0.002903	0.001756
1615	0.831867	0.003736	0.000709	0.000560	0.002189	0.002190	674.000000	199.223493	0.834857	0.005346	-0.000326	0.000304	0.000337	0.001900	675.000000	199.223493	0.833488	0.004246	-0.000215	0.000760	0.000945	0.001963
1618	0.834202	0.004519	-0.000303	0.000562	0.000463	0.000901	677.000000	199.223493	0.834606	0.005217	-0.000866	0.000423	0.001784	0.001571	678.000000	199.223493	0.835340	0.004260	0.000425	0.000462	0.001678	0.001658
1621	0.834356	0.003703	0.000395	0.000778	0.002189	0.001676	680.000000	199.223493	0.833410	0.003072	-0.000762	0.000748	-0.001312	0.002169	681.000000	199.223493	0.832465	0.004443	-0.000043	0.000591	-0.001399	0.002267
1624	0.831134	0.004402	-0.001330	0.000704	0.001717	0.002436	683.000000	199.223493	0.831289	0.004308	-0.000842	0.000188	0.001456	0.001673	684.000000	199.223493	0.831906	0.005170	-0.000464	0.000442	0.001042	0.001602
1627	0.829668	0.006125	0.000985	0.000680	0.002170	0.003045	686.000000	199.223493	0.830170	0.005108	0.000930	0.000608	0.000617	0.002043	687.000000	199.223493	0.828472	0.004506	0.000715	0.000428	-0.000203	0.001965
1630	0.828916	0.003368	-0.000285	0.000345	0.000048	0.001595	689.000000	199.223493	0.829360	0.004038	0.000247	0.000529	0.000492	0.001498	690.000000	199.223493	0.831983	0.002239	-0.000297	0.000650	-0.000463	0.002487
1633	0.830131	0.001880	-0.000071	0.000255	0.000106	0.001518	692.000000	199.223493	0.830806	0.001663	-0.000070	0.000465	0.001071	0.001063	693.000000	199.223493	0.830825	0.002626	0.000272	0.000677	0.000772	0.001806
1636	0.829456	0.002870	-0.000072	0.000404	0.000849	0.001410	695.000000	199.223493	0.829167	0.003633	0.001050	0.000382	0.001051	0.001592	696.000000	199.223493	0.830440	0.002962	0.001217	0.000463	0.000984	0.002225
1639	0.829360	0.004357	0.000302	0.000680	0.002180	0.002615	698.000000	199.223493	0.829765	0.005987	-0.000613	0.000376	0.001428	0.002190	699.000000	199.223493	0.829186	0.004345	-0.000549	0.000515	0.003752	0.001464
1642	0.828164	0.004328	0.000272	0.000306	0.001640	0.001559	701.000000	199.223493	0.831289	0.003909	-0.001067	0.000487	0.002199	0.001349	702.000000	199.223493	0.831366	0.002541	0.000719	0.000185	0.001341	0.001988
1645	0.829919	0.002824	0.000111	0.000348	0.000502	0.000795	704.000000	199.223493	0.830864	0.002450	0.000300	0.000378	0.001370	0.001801	705.000000	199.223493	0.832408	0.002440	0.000145	0.000562	0.000241	0.002082
1648	0.834163	0.002468	0.000035	0.000562	-0.000347	0.002173	707.000000	199.223493	0.832272	0.002093	0.001030	0.000526	0.000212	0.001472	708.000000	199.223493	0.834336	0.002760	0.000273	0.000371	0.000685	0.001805
1651	0.832504	0.002816	0.000576	0.000527	-0.000742	0.001452	710.000000	199.223493	0.833391	0.002805	0.000660	0.000380	0.000183	0.001334	711.000000	199.223493	0.834163	0.002881	-0.000152	0.000514	-0.001765	0.001706
1654	0.834221	0.001869	0.000251	0.000376	-0.002768	0.001920	713.000000	199.223493	0.833893	0.001015	0.000016	0.000555	-0.002209	0.002035	714.000000	199.223493	0.832214	0.001451	-0.000157	0.000468	-0.003540	0.001251
1657	0.829263	0.002379	-0.000778	0.000481	-0.003222	0.002129	716.000000	199.223493	0.829765	0.001878	-0.000668	0.000356	-0.000724	0.002364	717.000000	199.223493	0.832253	0.001467	0.001097	0.000189	-0.000501	0.002498
1660	0.830594	0.002110	0.000343	0.000689	-0.002508	0.002378	719.000000	199.223493	0.828588	0.001769	0.000673	0.000414	-0.003135	0.001856	720.000000	199.223493	0.831848	0.002257	0.000586	0.000485	-0.004408	0.002900
1663	0.832215	0.001940	-0.000133	0.000397	-0.001582	0.002759	722.000000	199.223493	0.833796	0.002376	0.000372	0.000466	-0.003193	0.001855	723.000000	199.223493	0.828742	0.002897	0.000004	0.000245	-0.003376	0.001844
1666	0.828993	0.003144	-0.000552	0.000292	-0.003270	0.002414	725.000000	199.223493	0.828337	0.002066	-0.000340	0.000663	-0.003385	0.002615	726.000000	199.223493	0.830151	0.002318	-0.000209	0.000172	-0.005315	0.002247
1669	0.825617	0.002860	-0.000751	0.000428	-0.002932	0.001947	728.000000	199.223493	0.825193	0.002648	-0.000201	0.000408	-0.002026	0.001610	729.000000	199.223493	0.825752	0.003905	0.000425	0.000505	-0.004253	0.001474
1672	0.825617	0.004180	0.000691	0.000794	-0.001157	0.001734	731.000000	199.223493	0.828414	0.003757	0.000511	0.000290	-0.001244	0.002053	732.000000	199.223493	0.829996	0.003906	0.000398	0.000267	-0.001630	0.001602
1675	0.829244	0.004221	0.000223	0.000406	-0.001109	0.001119	734.000000	199.223493	0.829031	0.004359	0.000308	0.000709	-0.001215	0.001189	735.000000	199.223493	0.831327	0.003427	0.000439	0.000651	0.000733	0.001694
1678	0.832350	0.003397	-0.000567	0.000471	-0.001379	0.001785	737.000000	199.223493	0.829707	0.004893	-0.000038	0.000718	-0.001321	0.001009	738.000000	199.223493	0.825733	0.004166	-0.000326	0.000776	-0.001370	0.000904
1681	0.824942	0.003787	-0.000239	0.000372	-0.001765	0.000891	740.000000	199.223493	0.825424	0.004956	-0.000397	0.000421	-0.001100	0.000824	741.000000	199.223493	0.824190	0.004818	0.000162	0.000498	-0.000434	0.001009
1684	0.824865	0.004845	0.000093	0.000644	-0.000569	0.000621	743.000000	199.223493	0.826948	0.004963	0.000713	0.000393	-0.002951	0.000929	744.000000	199.223493	0.827257	0.003225	-0.000061	0.000449	-0.001842	0.001488
1687	0.827643	0.003660	-0.000500	0.000615	-0.003578	0.000668	746.000000	199.223493	0.827469	0.003109	-0.000661	0.000370	-0.004147	0.000617	747.000000	199.223493	0.825251	0.003545	-0.000816	0.000519	-0.002922	0.000470
1690	0.825637	0.003861	-0.000880	0.000562	-0.000106	0.000869	749.000000	199.223493	0.828048	0.002857	0.000752	0.000332	0.000251	0.001657	750.000000	199.223493	0.831655	0.002013	0.001167	0.000714	-0.000781	0.001698
1693	0.830768	0.002376	0.001170	0.000365	-0.001119	0.001161	752.000000	199.223493	0.828839	0.002084	-0.000091	0.000396	-0.000260	0.001494	753.000000	199.223493	0.828125	0.002846	0.000828	0.000820	0.000627	0.001556
1696	0.828588	0.002720	0.001169	0.000443	0.000309	0.000959	755.000000	199.223493	0.828067	0.003483	0.000551	0.000365	0.001302	0.000703	756.000000	199.223493	0.829610	0.002859	0.001043	0.000356	-0.000376	0.001085
1699	0.828183	0.002320	0.001406	0.000438	-0.000752	0.000857	758.000000	199.223493	0.826755	0.002034	0.000191	0.000796	-0.001505	0.001051	759.000000	199.223493	0.826794	0.002424	0.000684	0.000638	0.000569	0.000504
1702	0.826389	0.001784	0.000577	0.000277	-0.002527	0.000867	761.000000	199.223493	0.829263	0.002722	-0.000792	0.000585	-0.001013	0.000758	762.000000	199.223493	0.829958	0.002206	-0.000386	0.000640	-0.000743	0.001000
1705	0.830633	0.003096	-0.000731	0.000153	-0.000636	0.001071	764.000000	199.223493	0.828357	0.003291	0.000270	0.000406	-0.000309	0.000944	765.000000	199.223493	0.827951	0.002758	-0.000173	0.000330	-0.001196	0.001688
1708	0.830208	0.003269	0.000498	0.000214	-0.001881	0.000971	767.000000	199.223493	0.828897	0.004381	0.000736	0.000782	-0.001620	0.000743	768.000000	199.223493	0.826485	0.003899	0.000654	0.000166	-0.002720	0.001282
1711	0.826176	0.003917	0.000808	0.000285	-0.004225	0.001515	770.000000	199.223493	0.824190	0.002791	0.000433	0.000300	-0.002874	0.001087	771.000000	199.223493	0.825019	0.001801	-0.000232	0.000571	-0.001746	0.001295
