# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1573	0.736902	0.083917	-0.000196	0.000418	-0.001968	0.001656	632.000000	199.223493	0.768673	0.054937	-0.000367	0.000392	-0.000916	0.001934	633.000000	199.223493	0.788098	0.038456	0.000370	0.000472	-0.000395	0.001283
1576	0.799846	0.029430	0.000353	0.000624	0.001100	0.001489	635.000000	199.223493	0.807253	0.022893	0.000889	0.000663	0.000260	0.001402	636.000000	199.223493	0.813927	0.018418	0.000145	0.000689	0.000116	0.001749
1579	0.817188	0.015597	-0.000057	0.000276	0.004475	0.002010	638.000000	199.223493	0.816358	0.013603	-0.000282	0.000425	0.003829	0.001766	639.000000	199.223493	0.817400	0.010281	0.000756	0.000451	0.002913	0.001339
1582	0.817400	0.009041	0.000145	0.000623	0.001225	0.001452	641.000000	199.223493	0.818692	0.007000	0.000309	0.000229	-0.000540	0.002364	642.000000	199.223493	0.821103	0.005570	0.000936	0.000237	0.001369	0.002082
1585	0.821740	0.004743	0.001451	0.000158	0.000434	0.002418	644.000000	199.223493	0.823418	0.002865	0.000276	0.000493	0.002855	0.002440	645.000000	199.223493	0.822685	0.003449	0.000663	0.000287	0.001601	0.002020
1588	0.823804	0.002800	0.000390	0.000286	0.000646	0.001910	647.000000	199.223493	0.821103	0.002246	-0.000202	0.000353	0.001350	0.001655	648.000000	199.223493	0.822685	0.000724	0.000173	0.000591	0.000675	0.001545
1591	0.823592	0.002099	0.000420	0.000557	-0.000396	0.001707	650.000000	199.223493	0.824807	0.001153	-0.000525	0.000522	0.000906	0.001542	651.000000	199.223493	0.824865	0.001425	-0.000765	0.000536	-0.001833	0.001074
1594	0.824305	0.000983	-0.000876	0.000508	-0.002845	0.001000	653.000000	199.223493	0.824749	0.001325	0.000727	0.000391	-0.002749	0.001401	654.000000	199.223493	0.826659	0.001822	-0.000406	0.000334	-0.001755	0.002288
1597	0.828491	0.001932	0.000722	0.000402	-0.001495	0.001607	656.000000	199.223493	0.827681	0.002108	0.000114	0.000438	-0.001485	0.001101	657.000000	199.223493	0.825733	0.002001	-0.000580	0.000497	-0.000666	0.001016
1600	0.826080	0.002999	0.000120	0.000451	0.000116	0.001476	659.000000	199.223493	0.827103	0.003677	0.000024	0.000364	0.002257	0.001790	660.000000	199.223493	0.829919	0.003201	0.000373	0.000430	0.002624	0.001334
1603	0.828279	0.001974	0.000704	0.000480	0.004784	0.001413	662.000000	199.223493	0.832465	0.001803	0.000726	0.000850	0.003607	0.001359	663.000000	199.223493	0.833237	0.002012	0.000905	0.000564	0.003713	0.002032
1606	0.830421	0.000766	0.000949	0.000377	0.002980	0.002226	665.000000	199.223493	0.828202	0.001590	0.000394	0.000449	0.004832	0.001950	666.000000	199.223493	0.830228	0.002005	0.000687	0.000501	0.004678	0.001961
1609	0.829051	0.002414	-0.000112	0.000563	0.004466	0.002935	668.000000	199.223493	0.826292	0.002457	0.000132	0.000367	0.004755	0.002439	669.000000	199.223493	0.829070	0.003431	-0.000332	0.000389	0.004475	0.002087
1612	0.826987	0.003106	-0.000337	0.000409	0.004668	0.002128	671.000000	199.223493	0.826968	0.002301	-0.001206	0.000494	0.003578	0.002272	672.000000	199.223493	0.828279	0.003581	0.000263	0.000605	0.003202	0.002934
1615	0.827585	0.003440	0.000009	0.000727	0.005864	0.003193	674.000000	199.223493	0.828607	0.003732	-0.000096	0.000343	0.003347	0.002556	675.000000	199.223493	0.829109	0.002470	-0.000360	0.000340	0.003511	0.002364
1618	0.828221	0.003014	-0.000669	0.000549	0.001688	0.002657	677.000000	199.223493	0.824132	0.002914	-0.000230	0.000279	0.000222	0.001895	678.000000	199.223493	0.822299	0.003275	-0.001597	0.000376	0.000695	0.002447
1621	0.821624	0.003818	0.000292	0.000624	0.001929	0.002004	680.000000	199.223493	0.823611	0.001741	0.000337	0.000360	0.002151	0.001899	681.000000	199.223493	0.828356	0.001794	0.000651	0.000539	0.002585	0.002383
1624	0.826505	0.001816	0.000956	0.000549	0.001996	0.001506	683.000000	199.223493	0.827565	0.002692	-0.000048	0.000356	0.000473	0.002187	684.000000	199.223493	0.826331	0.002750	0.000837	0.000311	0.000116	0.001034
1627	0.827411	0.001360	-0.000385	0.000349	-0.000087	0.002153	686.000000	199.223493	0.828453	0.001280	-0.000513	0.000442	-0.001138	0.001819	687.000000	199.223493	0.829128	0.001279	0.000363	0.000430	0.001090	0.001057
1630	0.828491	0.001706	0.000664	0.000329	-0.000019	0.001144	689.000000	199.223493	0.826659	0.002329	0.000371	0.000494	0.000290	0.000543	690.000000	199.223493	0.831790	0.002476	-0.000089	0.000247	-0.000376	0.001251
1633	0.831597	0.001893	0.000363	0.000546	-0.000907	0.001235	692.000000	199.223493	0.831559	0.002268	-0.000325	0.000368	0.000608	0.001472	693.000000	199.223493	0.832060	0.001975	0.000977	0.000716	0.000945	0.001879
