# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1609	0.838021	0.005071	0.000681	0.001171	-0.047926	0.040111	668.000000	199.223493	0.840509	0.005993	0.001554	0.002566	-0.045245	0.036888	669.000000	199.223493	0.840297	0.005554	-0.000017	0.001406	-0.042699	0.036010
1612	0.837963	0.006711	0.001230	0.001709	-0.041271	0.033925	671.000000	199.223493	0.835378	0.005232	0.001125	0.000714	-0.038754	0.031415	672.000000	199.223493	0.834047	0.006164	0.000330	0.000485	-0.036844	0.030142
1615	0.835533	0.005963	0.001205	0.001019	-0.035426	0.027953	674.000000	199.223493	0.836130	0.005448	0.000270	0.000581	-0.032677	0.025580	675.000000	199.223493	0.835745	0.005265	0.000526	0.000686	-0.028231	0.024709
1618	0.835339	0.003681	0.001059	0.000433	-0.026495	0.023701	677.000000	199.223493	0.835320	0.004564	0.000715	0.001151	-0.024315	0.022153	678.000000	199.223493	0.834549	0.005629	0.000239	0.000736	-0.022589	0.020648
1621	0.835841	0.002971	-0.000242	0.000275	-0.021624	0.020208	680.000000	199.223493	0.834819	0.003125	-0.000228	0.000527	-0.020592	0.019909	681.000000	199.223493	0.835417	0.002670	0.000034	0.000510	-0.017834	0.018643
1624	0.835552	0.002332	0.000157	0.000489	-0.015326	0.016544	683.000000	199.223493	0.833661	0.003946	0.000275	0.000524	-0.014439	0.015095	684.000000	199.223493	0.832369	0.004713	0.000582	0.000433	-0.014998	0.014804
1627	0.832446	0.003563	0.000261	0.000533	-0.013715	0.013945	686.000000	199.223493	0.832678	0.000899	0.000024	0.000618	-0.010735	0.013225	687.000000	199.223493	0.833487	0.001332	0.000655	0.000752	-0.009057	0.011941
1630	0.831250	0.001486	-0.000535	0.000245	-0.009163	0.010545	689.000000	199.223493	0.833584	0.001533	-0.000285	0.000826	-0.008584	0.009541	690.000000	199.223493	0.834336	0.001448	-0.000463	0.000783	-0.007533	0.009475
1633	0.832195	0.001752	-0.000601	0.001124	-0.006597	0.009308	692.000000	199.223493	0.832292	0.002581	-0.000685	0.000471	-0.007745	0.008651	693.000000	199.223493	0.830594	0.002082	-0.000356	0.000489	-0.007600	0.008187
1636	0.832677	0.001399	-0.000021	0.000259	-0.006809	0.007592	695.000000	199.223493	0.833758	0.001114	0.000069	0.000271	-0.006163	0.008016	696.000000	199.223493	0.834877	0.001258	-0.000153	0.000680	-0.007986	0.006746
1639	0.834703	0.000492	0.000444	0.000826	-0.006588	0.006938	698.000000	199.223493	0.834182	0.001848	0.000751	0.000393	-0.006154	0.006496	699.000000	199.223493	0.830266	0.001399	0.001131	0.000480	-0.003530	0.004878
1642	0.830671	0.001859	0.000333	0.000951	-0.003684	0.004988	701.000000	199.223493	0.829977	0.003472	0.000722	0.000477	-0.004186	0.004035	702.000000	199.223493	0.829784	0.001941	-0.000025	0.000602	-0.005584	0.002634
1645	0.834761	0.002617	-0.000591	0.000200	-0.005758	0.002887	704.000000	199.223493	0.832523	0.001600	0.000429	0.000588	-0.005980	0.003742	705.000000	199.223493	0.831482	0.002917	0.000163	0.000728	-0.004311	0.003630
1648	0.832272	0.003664	0.001116	0.000203	-0.003636	0.004145	707.000000	199.223493	0.829668	0.002806	0.000947	0.000383	-0.002884	0.003836	708.000000	199.223493	0.830305	0.002412	0.000326	0.000495	-0.001833	0.003812
1651	0.833121	0.002998	-0.000144	0.000338	-0.003501	0.004278	710.000000	199.223493	0.832118	0.003215	-0.000286	0.000592	-0.002720	0.003856	711.000000	199.223493	0.833777	0.003361	0.001026	0.000532	-0.001591	0.004814
1654	0.834626	0.003361	0.000234	0.000415	0.000019	0.003836	713.000000	199.223493	0.832215	0.004600	0.000084	0.000598	0.000010	0.005034	714.000000	199.223493	0.833218	0.004116	0.000401	0.000278	0.000154	0.004265
1657	0.832658	0.004061	-0.000042	0.000730	-0.001099	0.003831	716.000000	199.223493	0.830324	0.003497	-0.000734	0.000601	-0.001408	0.003994	717.000000	199.223493	0.831250	0.002524	0.000728	0.000569	-0.000328	0.003625
1660	0.829919	0.002337	-0.000461	0.000489	-0.002112	0.003676	719.000000	199.223493	0.829167	0.002612	0.000195	0.000491	-0.000723	0.002261	720.000000	199.223493	0.829437	0.001969	-0.000935	0.000451	0.000145	0.002304
1663	0.829360	0.001025	-0.000048	0.000537	0.001350	0.001833	722.000000	199.223493	0.831250	0.001034	-0.000219	0.000621	0.001080	0.002308	723.000000	199.223493	0.827816	0.001959	-0.000105	0.000367	0.000039	0.001581
1666	0.827932	0.002495	0.000795	0.000259	0.002199	0.002063	725.000000	199.223493	0.829861	0.001682	-0.000005	0.000540	0.002170	0.001356	726.000000	199.223493	0.827566	0.001742	0.000986	0.000365	0.001775	0.001793
1669	0.828781	0.002123	0.000252	0.000341	0.001013	0.001788	728.000000	199.223493	0.826215	0.002775	-0.000114	0.000404	0.001331	0.000840	729.000000	199.223493	0.828299	0.002525	0.000679	0.000324	0.000106	0.001428
1672	0.829938	0.002778	-0.000003	0.000313	0.001196	0.002215	731.000000	199.223493	0.831636	0.002816	0.000437	0.000414	0.001013	0.002292	732.000000	199.223493	0.833256	0.003410	0.000053	0.000211	0.000791	0.002058
1675	0.835089	0.003738	0.000316	0.000674	0.002083	0.001569	734.000000	199.223493	0.832755	0.005221	0.000756	0.000743	0.004736	0.001262	735.000000	199.223493	0.832890	0.004640	0.000127	0.000646	0.003164	0.000979
1678	0.836921	0.004600	-0.000724	0.000523	0.001968	0.001887	737.000000	199.223493	0.836130	0.004169	-0.000610	0.000663	0.002228	0.000740	738.000000	199.223493	0.832427	0.003343	-0.000167	0.000917	0.001418	0.000826
1681	0.831655	0.003436	0.000810	0.000879	0.002218	0.000601	740.000000	199.223493	0.834800	0.003318	-0.000420	0.000153	0.000704	0.000816	741.000000	199.223493	0.834664	0.003147	-0.000290	0.000475	0.000405	0.000565
1684	0.833353	0.003553	0.000536	0.000226	0.000656	0.001051	743.000000	199.223493	0.835976	0.004721	-0.000383	0.000227	0.001572	0.001485	744.000000	199.223493	0.837866	0.003070	-0.000637	0.000582	0.001312	0.001747
1687	0.840741	0.002358	-0.000789	0.000528	-0.001100	0.002410	746.000000	199.223493	0.841532	0.003390	-0.001521	0.000723	0.000588	0.002510	747.000000	199.223493	0.839834	0.002753	-0.000280	0.000693	-0.000010	0.002984
1690	0.838291	0.003692	0.001273	0.000917	-0.000646	0.002454	749.000000	199.223493	0.838696	0.004108	0.000438	0.001274	0.001100	0.002053	750.000000	199.223493	0.835879	0.004997	0.000392	0.001224	0.000569	0.002084
1693	0.833507	0.003683	-0.001240	0.000950	0.000444	0.002062	752.000000	199.223493	0.836207	0.003536	-0.000843	0.000346	0.000569	0.001694	753.000000	199.223493	0.835359	0.002013	-0.000217	0.000443	-0.001601	0.002729
1696	0.835590	0.002515	0.000126	0.000329	-0.001601	0.002726	755.000000	199.223493	0.837211	0.002911	-0.000010	0.000572	0.000386	0.002555	756.000000	199.223493	0.834857	0.003176	-0.000224	0.000292	-0.002691	0.001954
1699	0.833816	0.003431	0.000624	0.000656	-0.001910	0.002677	758.000000	199.223493	0.834414	0.002668	-0.000700	0.000648	-0.000424	0.002340	759.000000	199.223493	0.832118	0.002867	0.000035	0.000314	0.000887	0.001508
1702	0.834626	0.002797	0.001433	0.000709	-0.000106	0.001430	761.000000	199.223493	0.833681	0.003585	0.001528	0.001183	-0.000984	0.002130	762.000000	199.223493	0.832562	0.002370	0.000791	0.001216	0.001456	0.002722
1705	0.834626	0.002219	-0.000124	0.000997	0.001071	0.001926	764.000000	199.223493	0.835667	0.002136	-0.000462	0.000287	-0.000714	0.002454	765.000000	199.223493	0.834336	0.002876	0.000004	0.000619	-0.000781	0.001612
1708	0.833893	0.003832	0.000036	0.000847	-0.000472	0.002381	767.000000	199.223493	0.830613	0.004292	-0.000031	0.000778	-0.001832	0.002784	768.000000	199.223493	0.831115	0.005275	0.000352	0.000298	-0.000820	0.002351
1711	0.828009	0.004586	0.000756	0.000577	-0.000453	0.002440	770.000000	199.223493	0.826293	0.004972	0.000276	0.000818	-0.001659	0.002755	771.000000	199.223493	0.830633	0.004671	0.001051	0.000509	0.001100	0.001431
1714	0.830999	0.004498	0.001177	0.000380	-0.000116	0.001453	773.000000	199.223493	0.828550	0.005006	0.000709	0.000722	-0.001630	0.000695	774.000000	199.223493	0.827758	0.004029	0.000352	0.000524	-0.000724	0.002267
1717	0.828993	0.003115	-0.000920	0.000525	0.001263	0.002292	776.000000	199.223493	0.827469	0.002242	0.000533	0.000466	-0.001273	0.002091	777.000000	199.223493	0.828202	0.002759	0.000380	0.000713	-0.001022	0.002886
1720	0.827990	0.002499	0.000153	0.000757	-0.000675	0.002360	779.000000	199.223493	0.828453	0.002583	0.000135	0.000633	-0.001939	0.002212	780.000000	199.223493	0.827199	0.003004	0.000501	0.000650	0.000087	0.002202
1723	0.827855	0.002476	0.000084	0.000234	0.000164	0.002376	782.000000	199.223493	0.826929	0.002637	0.000521	0.000496	0.001370	0.002499	783.000000	199.223493	0.828414	0.003183	-0.000231	0.000506	0.002054	0.002290
1726	0.831250	0.003572	-0.000328	0.000667	0.002054	0.002252	785.000000	199.223493	0.832099	0.004190	0.000801	0.000486	0.002488	0.002116	786.000000	199.223493	0.834722	0.003541	-0.000417	0.000634	0.000868	0.002520
1729	0.834896	0.002495	-0.000674	0.000584	0.001572	0.002185	788.000000	199.223493	0.833333	0.001893	-0.000124	0.000541	0.002498	0.001599	789.000000	199.223493	0.833758	0.001552	0.000552	0.000318	0.001659	0.001117
1732	0.831462	0.001029	-0.000286	0.000707	0.002305	0.001811	791.000000	199.223493	0.832928	0.002197	0.000131	0.000625	0.002228	0.002086	792.000000	199.223493	0.831867	0.001095	-0.000317	0.000412	0.000559	0.001859
1735	0.832041	0.001204	0.000539	0.000666	0.000772	0.002402	794.000000	199.223493	0.834220	0.001633	0.000211	0.000447	0.001582	0.002427	795.000000	199.223493	0.832407	0.002416	-0.000288	0.000459	0.001987	0.001883
1738	0.830536	0.001979	0.000527	0.000248	0.002942	0.002209	797.000000	199.223493	0.830845	0.002054	0.000121	0.000422	0.002112	0.002904	798.000000	199.223493	0.830343	0.002183	-0.000070	0.000619	0.001457	0.002937
1741	0.831848	0.001051	0.000085	0.000476	0.001051	0.003362	800.000000	199.223493	0.831443	0.001822	0.000145	0.000724	0.001601	0.003135	801.000000	199.223493	0.831231	0.001122	0.000401	0.000425	0.002151	0.003163
1744	0.829610	0.000891	-0.000245	0.000274	0.001244	0.003316	803.000000	199.223493	0.829321	0.002036	0.000363	0.000572	0.000270	0.003537	804.000000	199.223493	0.829630	0.001826	-0.000107	0.000609	-0.001620	0.003080
1747	0.833102	0.000377	0.000380	0.000580	-0.000482	0.002439	806.000000	199.223493	0.831076	0.001989	0.000564	0.000464	0.000608	0.002102	807.000000	199.223493	0.828742	0.001447	-0.000107	0.000687	-0.002074	0.001317
1750	0.826871	0.002489	-0.000036	0.000307	-0.002228	0.002117	809.000000	199.223493	0.826833	0.002809	0.000561	0.000314	-0.002218	0.001694	810.000000	199.223493	0.826370	0.002107	0.000507	0.000402	-0.002662	0.001931
1753	0.828221	0.001071	0.000073	0.000648	-0.001042	0.002455	812.000000	199.223493	0.829630	0.001395	0.000137	0.000619	-0.001910	0.001973	813.000000	199.223493	0.829437	0.002144	-0.000175	0.000623	-0.000868	0.002521
1756	0.831115	0.002090	0.000568	0.000738	-0.001765	0.002443	815.000000	199.223493	0.829552	0.001539	0.000044	0.000582	-0.001360	0.002168	816.000000	199.223493	0.828993	0.001989	-0.000742	0.000152	-0.000868	0.001849
1759	0.828337	0.002594	0.000460	0.000817	-0.001206	0.002418	818.000000	199.223493	0.827238	0.002395	0.000962	0.000268	-0.002768	0.002114	819.000000	199.223493	0.825984	0.002987	-0.000176	0.000564	-0.003935	0.001979
1762	0.826485	0.002421	-0.000067	0.000644	-0.003800	0.001165	821.000000	199.223493	0.827219	0.002770	-0.000244	0.000547	-0.001427	0.001587	822.000000	199.223493	0.825540	0.004748	-0.000385	0.000298	-0.000472	0.001416
1765	0.827161	0.005002	0.000588	0.000334	0.000473	0.002046	824.000000	199.223493	0.828742	0.005340	-0.000159	0.000337	0.000203	0.002641	825.000000	199.223493	0.824923	0.003996	-0.000914	0.000441	-0.002884	0.002640
1768	0.828009	0.004216	-0.000072	0.000561	-0.002324	0.002282	827.000000	199.223493	0.824826	0.003636	0.000316	0.000423	-0.003781	0.001827	828.000000	199.223493	0.829475	0.003731	-0.000795	0.000820	-0.002749	0.001921
1771	0.832157	0.003347	-0.001063	0.000452	-0.000270	0.001787	830.000000	199.223493	0.831771	0.003056	0.000253	0.000344	-0.003009	0.001607	831.000000	199.223493	0.830999	0.002285	0.000823	0.000482	-0.002170	0.002097
1774	0.829398	0.002031	0.000294	0.000499	-0.001813	0.001602	833.000000	199.223493	0.831539	0.001093	0.001103	0.000794	-0.001379	0.001924	834.000000	199.223493	0.832253	0.000684	-0.000227	0.000700	-0.001225	0.000875
1777	0.833179	0.001673	0.000211	0.000440	-0.001418	0.001818	836.000000	199.223493	0.833989	0.002289	0.000420	0.000851	-0.000395	0.001853	837.000000	199.223493	0.831906	0.003083	-0.000583	0.000332	-0.000675	0.001528
1780	0.830401	0.002218	-0.000482	0.000405	-0.004003	0.000841	839.000000	199.223493	0.830208	0.002444	-0.000600	0.000455	-0.002970	0.001651	840.000000	199.223493	0.830961	0.002172	0.000195	0.000537	-0.002276	0.001370
1783	0.830691	0.001429	0.000258	0.000450	-0.001939	0.001548	842.000000	199.223493	0.830594	0.002578	-0.000387	0.000417	-0.002218	0.001183	843.000000	199.223493	0.831076	0.001710	-0.000041	0.000711	-0.002836	0.001488
1786	0.831385	0.001219	-0.001063	0.000507	-0.000077	0.002069	845.000000	199.223493	0.828762	0.001522	-0.000503	0.000961	-0.000338	0.002377	846.000000	199.223493	0.824691	0.002813	-0.000208	0.000331	0.000318	0.002632
1789	0.826562	0.002126	-0.000454	0.000554	0.000482	0.001549	848.000000	199.223493	0.827199	0.002807	0.000183	0.000488	0.000174	0.002338	849.000000	199.223493	0.827353	0.003390	0.000250	0.000887	-0.000019	0.001151
1792	0.825251	0.003464	0.000193	0.000725	-0.001167	0.001518	851.000000	199.223493	0.828125	0.003461	-0.000648	0.000644	-0.001032	0.003308	852.000000	199.223493	0.826891	0.002065	-0.000648	0.000334	-0.000936	0.002802
1795	0.826080	0.002662	-0.000241	0.000425	-0.001109	0.002450	854.000000	199.223493	0.827238	0.002478	0.000990	0.000309	-0.000067	0.003108	855.000000	199.223493	0.827354	0.002343	0.000643	0.000468	0.001128	0.002188
1798	0.830151	0.001531	0.000380	0.000738	0.000357	0.002440	857.000000	199.223493	0.828202	0.002338	0.000025	0.000310	0.001669	0.002153	858.000000	199.223493	0.829360	0.003068	-0.000313	0.000390	0.002074	0.002376
1801	0.827566	0.002520	0.000896	0.000727	0.001283	0.001926	860.000000	199.223493	0.829437	0.002961	0.000890	0.000577	0.001765	0.000884	861.000000	199.223493	0.831559	0.003096	-0.000485	0.000226	0.000116	0.000835
1804	0.829668	0.002676	-0.000103	0.000837	-0.000270	0.001584	863.000000	199.223493	0.826177	0.001616	-0.000355	0.000378	0.001659	0.001931	864.000000	199.223493	0.823013	0.002365	0.000347	0.000287	0.000636	0.001692
1807	0.823052	0.003141	-0.000250	0.000341	0.000338	0.002446	866.000000	199.223493	0.826582	0.002565	0.000182	0.000085	0.000376	0.002734	867.000000	199.223493	0.827199	0.002208	0.000448	0.000468	0.000357	0.002640
1810	0.828781	0.001564	0.000721	0.000709	0.000839	0.002862	869.000000	199.223493	0.830826	0.003142	0.001295	0.000511	0.000521	0.002426	870.000000	199.223493	0.831751	0.002990	0.000353	0.000807	0.001707	0.002700
1813	0.832022	0.002607	-0.000076	0.000532	0.003675	0.003298	872.000000	199.223493	0.829244	0.002141	0.000703	0.000451	0.003675	0.002726	873.000000	199.223493	0.830710	0.002301	0.000742	0.000593	0.002855	0.002721
1816	0.830633	0.002225	-0.000554	0.000219	0.003405	0.001824	875.000000	199.223493	0.829958	0.001350	0.000303	0.000428	0.001804	0.001894	876.000000	199.223493	0.829726	0.000534	0.000310	0.000359	0.002218	0.001649
1819	0.830093	0.001940	-0.000287	0.000560	0.002054	0.001306	878.000000	199.223493	0.829919	0.002533	0.000309	0.000618	0.002469	0.000751	879.000000	199.223493	0.831732	0.003853	0.000713	0.000258	0.001215	0.001031
1822	0.832388	0.002843	-0.000765	0.000559	0.000280	0.001162	881.000000	199.223493	0.831115	0.003150	-0.000890	0.000358	0.000029	0.001495	882.000000	199.223493	0.832639	0.003392	-0.001349	0.000409	0.002025	0.001499
1825	0.827913	0.002722	-0.000433	0.000301	0.000202	0.001242	884.000000	199.223493	0.827797	0.002171	-0.000267	0.000417	0.002325	0.001507	885.000000	199.223493	0.827913	0.002765	-0.000931	0.000151	0.002662	0.002418
1828	0.829283	0.002217	-0.000766	0.000249	0.002595	0.002429	887.000000	199.223493	0.827122	0.003090	-0.000249	0.000372	0.001331	0.002318	888.000000	199.223493	0.828781	0.002718	-0.000866	0.000246	-0.000174	0.002554
1831	0.828684	0.001827	-0.000127	0.000427	0.000145	0.002909	890.000000	199.223493	0.831134	0.003586	-0.000011	0.000538	0.001408	0.002592	891.000000	199.223493	0.831250	0.004506	0.000161	0.000661	0.003308	0.002319
1834	0.829880	0.004228	-0.000404	0.000763	0.001534	0.002375	893.000000	199.223493	0.829456	0.004099	-0.000265	0.000192	0.002913	0.001622	894.000000	199.223493	0.829668	0.003463	0.000230	0.000620	0.002103	0.002096
1837	0.831983	0.003825	-0.000224	0.000850	-0.000106	0.001795	896.000000	199.223493	0.829495	0.002008	-0.000594	0.000721	0.000405	0.001486	897.000000	199.223493	0.828048	0.002512	-0.000658	0.000501	0.000328	0.001061
1840	0.829263	0.001779	0.000310	0.000515	0.000801	0.002062	899.000000	199.223493	0.826640	0.001967	0.000065	0.000513	0.000010	0.002004	900.000000	199.223493	0.826466	0.001843	-0.000755	0.000515	-0.000907	0.002135
1843	0.827585	0.002138	-0.000220	0.000409	-0.001090	0.002152	902.000000	199.223493	0.829688	0.003143	0.000399	0.000445	-0.001119	0.001938	903.000000	199.223493	0.830575	0.002098	0.000273	0.000336	-0.000781	0.001259
1846	0.830652	0.001473	-0.000737	0.001089	-0.001273	0.001574	905.000000	199.223493	0.832176	0.001565	-0.000274	0.000733	-0.000627	0.000851	906.000000	199.223493	0.830807	0.002442	0.000511	0.000604	-0.001794	0.001392
1849	0.830459	0.001460	-0.000061	0.000405	-0.001408	0.001685	908.000000	199.223493	0.834780	0.002671	-0.000350	0.001069	-0.001379	0.001466	909.000000	199.223493	0.835397	0.002786	0.000292	0.000440	-0.001890	0.001430
1852	0.834529	0.003399	-0.000299	0.000429	-0.003376	0.001236	911.000000	199.223493	0.831829	0.003600	-0.000095	0.000709	-0.003405	0.001912	912.000000	199.223493	0.831848	0.002550	0.000075	0.000868	-0.003829	0.002304
1855	0.832639	0.001870	0.000572	0.000909	-0.003270	0.002094	914.000000	199.223493	0.830401	0.001277	-0.000122	0.001036	-0.001620	0.002711	915.000000	199.223493	0.832851	0.002964	0.000114	0.000756	-0.003154	0.002213
1858	0.832581	0.001910	0.000372	0.000515	-0.002566	0.002631	917.000000	199.223493	0.832215	0.002597	0.001122	0.000576	-0.002913	0.002407	918.000000	199.223493	0.830343	0.002772	0.002886	0.001166	-0.002836	0.003004
1861	0.829051	0.003165	0.000642	0.000586	-0.002787	0.003530	920.000000	199.223493	0.829032	0.002795	-0.000000	0.000382	-0.004292	0.004008	921.000000	199.223493	0.828762	0.003129	0.000075	0.000505	-0.002517	0.003493
1864	0.828376	0.003648	0.000952	0.000632	-0.001370	0.003779	923.000000	199.223493	0.829186	0.003117	0.000782	0.000732	-0.000415	0.002727	924.000000	199.223493	0.830903	0.003553	-0.000010	0.000494	-0.001427	0.003436
1867	0.832330	0.003036	0.000115	0.000609	0.000424	0.002769	926.000000	199.223493	0.831250	0.002352	0.001078	0.000273	-0.002247	0.001616	927.000000	199.223493	0.831790	0.001534	0.000242	0.000405	-0.001813	0.001246
1870	0.833160	0.001117	0.001443	0.000062	-0.002672	0.001448	929.000000	199.223493	0.834124	0.000735	0.001599	0.000368	-0.003520	0.002583	930.000000	199.223493	0.835976	0.000953	-0.000598	0.000326	-0.002903	0.002342
1873	0.836150	0.001970	-0.000023	0.000325	-0.000125	0.002243	932.000000	199.223493	0.836169	0.003329	0.000351	0.000253	-0.000328	0.001908	933.000000	199.223493	0.834163	0.002659	-0.000207	0.000218	-0.001225	0.002406
1876	0.834413	0.002901	0.000682	0.001102	0.001553	0.002513	935.000000	199.223493	0.833160	0.003246	0.001124	0.001248	-0.001456	0.001278	936.000000	199.223493	0.834587	0.003964	0.000784	0.000863	0.001562	0.001619
1879	0.834626	0.005393	0.001241	0.000805	0.001013	0.001526	938.000000	199.223493	0.829977	0.003299	-0.000081	0.000626	0.003289	0.002122	939.000000	199.223493	0.831539	0.003992	0.001362	0.000482	0.003058	0.001542
1882	0.831346	0.003682	0.001413	0.001071	0.002700	0.002391	941.000000	199.223493	0.831520	0.005127	0.000282	0.000398	0.002585	0.002008	942.000000	199.223493	0.834317	0.005570	-0.000495	0.000387	0.004890	0.001526
1885	0.833815	0.004772	-0.000758	0.000401	0.003212	0.001857	944.000000	199.223493	0.834414	0.004168	0.000583	0.000487	0.002460	0.001351	945.000000	199.223493	0.831269	0.003986	0.001147	0.000637	0.003877	0.002195
1888	0.832157	0.002119	0.001429	0.000567	0.003318	0.001505	947.000000	199.223493	0.833719	0.002280	0.000858	0.000522	0.002932	0.000377	948.000000	199.223493	0.833121	0.003104	0.000408	0.000436	0.003192	0.000961
1891	0.830594	0.003660	-0.001084	0.000506	0.001582	0.000813	950.000000	199.223493	0.836574	0.004216	-0.001713	0.000523	0.000704	0.000838	951.000000	199.223493	0.837616	0.003887	-0.000472	0.000899	0.000888	0.001236
1894	0.836246	0.003601	0.001056	0.000410	0.000926	0.001735	953.000000	199.223493	0.837693	0.003354	0.001195	0.000845	0.000858	0.001658	954.000000	199.223493	0.834144	0.002862	0.001187	0.000430	-0.003009	0.001992
1897	0.835764	0.002549	-0.001127	0.000537	-0.000029	0.002513	956.000000	199.223493	0.836439	0.003501	-0.000958	0.000716	-0.000444	0.002481	957.000000	199.223493	0.836439	0.003950	-0.000696	0.000757	-0.000829	0.002340
1900	0.835185	0.001803	0.000491	0.000654	0.000511	0.001929	959.000000	199.223493	0.833102	0.002376	-0.001017	0.001061	-0.000135	0.002116	960.000000	199.223493	0.831752	0.002468	-0.000547	0.000471	0.000164	0.001972
1903	0.828781	0.001925	0.001078	0.000569	0.000000	0.001820	962.000000	199.223493	0.833198	0.003723	0.000923	0.000539	0.000752	0.002220	963.000000	199.223493	0.831867	0.003986	0.001385	0.000609	0.000347	0.002250
1906	0.830575	0.003542	0.002029	0.000849	0.001775	0.001954	965.000000	199.223493	0.829495	0.002564	0.000753	0.000623	0.002209	0.001376	966.000000	199.223493	0.830247	0.003500	0.000363	0.000566	0.001698	0.001620
1909	0.833545	0.003916	0.000952	0.000821	0.003395	0.001489	968.000000	199.223493	0.834163	0.002955	0.000193	0.000959	0.004958	0.001051	969.000000	199.223493	0.831752	0.004072	-0.000943	0.001144	0.004852	0.000799
1912	0.836053	0.004227	-0.000446	0.000266	0.003694	0.001933	971.000000	199.223493	0.833333	0.003292	-0.000705	0.000631	0.004292	0.001956	972.000000	199.223493	0.832137	0.003690	-0.000303	0.000326	0.004929	0.002806
1915	0.831424	0.002786	0.000906	0.000406	0.002566	0.002222	974.000000	199.223493	0.831308	0.003046	0.000987	0.000647	0.003289	0.002208	975.000000	199.223493	0.831771	0.003275	0.000074	0.000526	0.002749	0.002326
1918	0.829437	0.003128	-0.000432	0.000329	0.001543	0.001580	977.000000	199.223493	0.830035	0.003282	-0.000004	0.000303	0.001254	0.001282	978.000000	199.223493	0.832041	0.004232	-0.000480	0.000379	0.001312	0.002485
1921	0.832697	0.002374	-0.000204	0.000276	0.000135	0.002408	980.000000	199.223493	0.829553	0.001753	0.000591	0.000401	0.000096	0.002573	981.000000	199.223493	0.831346	0.002189	0.000297	0.000594	-0.000077	0.002391
1924	0.832349	0.001603	-0.000306	0.000502	-0.001910	0.002243	983.000000	199.223493	0.833912	0.001973	-0.001096	0.000747	-0.002845	0.001873	984.000000	199.223493	0.834568	0.000751	-0.001081	0.000511	-0.001331	0.002363
