# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1651	0.834298	0.001722	-0.000229	0.000399	-0.005527	0.002930	710.000000	199.223493	0.832523	0.002626	-0.000152	0.000727	-0.004119	0.002162	711.000000	199.223493	0.829456	0.001262	0.000931	0.000656	-0.002054	0.002137
1654	0.830401	0.002134	-0.000203	0.000263	0.000366	0.001844	713.000000	199.223493	0.831636	0.001602	0.000147	0.000351	-0.000116	0.001632	714.000000	199.223493	0.829263	0.001707	-0.000191	0.000589	-0.000531	0.001339
1657	0.830710	0.001769	-0.000829	0.000666	-0.001668	0.001914	716.000000	199.223493	0.829302	0.001937	-0.000213	0.000152	-0.001418	0.001589	717.000000	199.223493	0.827064	0.001195	0.000640	0.000431	-0.000791	0.001307
1660	0.827624	0.002746	0.000580	0.000589	-0.000829	0.000970	719.000000	199.223493	0.828646	0.002214	0.000006	0.000399	-0.001746	0.001956	720.000000	199.223493	0.828878	0.001481	0.000804	0.000620	-0.000868	0.001292
1663	0.828164	0.001835	0.001186	0.000502	-0.004331	0.001896	722.000000	199.223493	0.829302	0.001874	0.000251	0.000574	-0.003328	0.001666	723.000000	199.223493	0.829263	0.001645	-0.000059	0.000387	-0.002970	0.001774
1666	0.831289	0.001311	0.000015	0.000581	-0.003298	0.001478	725.000000	199.223493	0.833893	0.001707	-0.000374	0.000606	-0.003414	0.000410	726.000000	199.223493	0.828897	0.001342	0.001119	0.000637	-0.002961	0.001333
1669	0.828800	0.001119	0.000085	0.000410	-0.003086	0.002213	728.000000	199.223493	0.829996	0.001675	-0.000313	0.000439	-0.005199	0.001617	729.000000	199.223493	0.829707	0.002444	-0.000513	0.000397	-0.002701	0.001232
1672	0.827797	0.001828	0.000989	0.000500	-0.002980	0.000920	731.000000	199.223493	0.831578	0.001790	0.000228	0.000720	-0.001215	0.000804	732.000000	199.223493	0.830864	0.002408	0.000365	0.000497	-0.001852	0.001714
1675	0.831520	0.002229	0.000327	0.000628	-0.001910	0.001819	734.000000	199.223493	0.831848	0.003858	0.000267	0.000442	-0.002749	0.001697	735.000000	199.223493	0.830286	0.002593	-0.000654	0.000185	-0.000531	0.002301
1678	0.826293	0.002663	0.000139	0.000559	0.000203	0.002591	737.000000	199.223493	0.828897	0.003006	0.000871	0.000439	-0.000704	0.003063	738.000000	199.223493	0.829205	0.001723	0.000150	0.000734	-0.000897	0.001645
1681	0.829572	0.002865	-0.000077	0.000689	-0.002672	0.001452	740.000000	199.223493	0.826119	0.002320	0.000410	0.000423	-0.001244	0.001268	741.000000	199.223493	0.829128	0.002090	0.000020	0.000220	-0.002074	0.000951
1684	0.832388	0.001837	0.000917	0.000859	0.000463	0.001296	743.000000	199.223493	0.834182	0.003835	0.001047	0.000479	0.001514	0.001294	744.000000	199.223493	0.835417	0.003547	0.001290	0.000431	0.003125	0.000784
1687	0.832427	0.003392	-0.000475	0.000476	0.001620	0.001345	746.000000	199.223493	0.831096	0.003246	-0.000157	0.000302	0.001649	0.000878	747.000000	199.223493	0.828241	0.004582	0.000105	0.000274	0.002083	0.001323
1690	0.831269	0.004215	-0.000854	0.000668	0.004012	0.001096	749.000000	199.223493	0.831250	0.003460	-0.000799	0.000497	0.000550	0.001037	750.000000	199.223493	0.831983	0.003201	-0.000213	0.000495	0.001003	0.000662
1693	0.829784	0.002558	-0.000268	0.000256	0.000511	0.000658	752.000000	199.223493	0.827874	0.002404	-0.000263	0.000465	0.000588	0.001490	753.000000	199.223493	0.826485	0.002641	-0.000758	0.000625	0.000926	0.001718
1696	0.830941	0.002772	0.000637	0.000242	0.000154	0.001597	755.000000	199.223493	0.828742	0.002634	-0.000038	0.000580	-0.000656	0.001535	756.000000	199.223493	0.825636	0.002540	-0.000059	0.000305	0.000714	0.001905
1699	0.825290	0.002932	-0.000384	0.000333	0.001987	0.001489	758.000000	199.223493	0.823437	0.002835	-0.000706	0.000172	0.000897	0.001749	759.000000	199.223493	0.821470	0.002114	0.000239	0.000172	0.001225	0.001263
