1 	0.130720	0.183800	-0.417160	0.319200	-0.220440	-0.440640	0.250120	-0.563160	0.142880	-0.086520	0.259280	-0.245760	-0.582400	0.203840	-0.130640	-0.224840	-0.019120	-0.029640	-0.756280	-0.080400	
2 	0.155160	-0.066960	0.219680	-0.228480	-0.073400	-0.066080	0.104520	-0.038000	-0.163840	0.244840	-0.254080	-0.189120	0.018720	0.187400	0.059400	-0.096800	-0.035720	0.280160	0.069920	0.190400	
3 	-0.049880	0.134440	0.124600	-0.170960	-0.137240	0.028240	-0.039120	-0.022800	-0.169120	-0.176000	-0.005960	-0.160560	-0.021240	-0.079320	-0.068840	0.038960	-0.199720	0.065600	0.105680	-0.206280	
4 	-0.231880	0.023800	0.023760	0.110680	0.210200	0.081160	0.231800	0.174840	-0.001880	0.053080	0.000400	0.008000	-0.129480	-0.128400	0.129000	0.024520	-0.078960	-0.137840	-0.121280	0.040400	
5 	-0.121440	0.059400	0.111560	-0.069280	-0.024040	0.070000	0.132320	0.008840	-0.052960	-0.046240	0.009920	-0.143040	0.097720	0.103800	-0.029040	-0.012160	-0.122080	-0.147720	-0.077120	0.031960	
6 	-0.073760	-0.015760	0.009320	-0.013480	-0.013680	0.152440	0.163000	-0.018720	0.006000	-0.007800	0.040960	0.046720	0.057040	0.029960	-0.110320	0.080160	0.014280	-0.063720	-0.007320	0.098360	
7 	-0.084240	-0.146480	0.023960	0.015120	0.012520	-0.004440	-0.071320	0.023640	-0.118880	-0.092440	-0.042360	-0.071440	-0.007480	-0.009520	0.012920	0.009520	0.135840	-0.033080	0.108160	-0.083400	
8 	0.085880	0.118920	-0.203480	-0.013120	0.018280	-0.046920	0.106720	0.080240	-0.065280	0.000840	0.020240	-0.022640	-0.109040	-0.064880	-0.016880	-0.218680	0.008640	-0.002920	-0.089000	0.103000	
